date,realtime_end,realtime_start,INDPRO
1957-11-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,34.3
1957-11-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,32.813
1957-11-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,32.83
1957-11-01 00:00:00,2002-12-16 00:00:00,2002-12-05 00:00:00,26.798
1957-11-01 00:00:00,2003-03-13 00:00:00,2002-12-17 00:00:00,26.75
1957-11-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,26.676
1957-11-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,26.105
1957-11-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,26.122
1957-11-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,23.419
1957-11-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,23.4189
1957-11-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,22.8804
1957-11-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,23.4181
1957-11-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,23.4149
1957-11-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,20.8325
1957-11-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,20.8747
1957-11-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,20.919
1957-11-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,20.906
1957-11-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,20.909
1957-11-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,21.6715
1957-11-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,21.7711
1957-11-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,21.6683
1957-11-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,21.5725
1957-12-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,43.0
1957-12-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,33.7
1957-12-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,32.181
1957-12-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,32.197
1957-12-01 00:00:00,2002-12-16 00:00:00,2002-12-05 00:00:00,26.282
1957-12-01 00:00:00,2003-03-13 00:00:00,2002-12-17 00:00:00,26.235
1957-12-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,26.162
1957-12-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,25.602
1957-12-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,25.619
1957-12-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,22.968
1957-12-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,22.4399
1957-12-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,22.9671
1957-12-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,22.964
1957-12-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,20.4313
1957-12-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,20.4727
1957-12-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,20.5162
1957-12-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,20.5034
1957-12-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,20.5063
1957-12-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,21.2542
1957-12-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,21.3518
1957-12-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,21.251
1957-12-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,21.1571
1958-01-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,42.2
1958-01-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,33.0
1958-01-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,31.592
1958-01-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,31.607
1958-01-01 00:00:00,2002-12-16 00:00:00,2002-12-05 00:00:00,25.8
1958-01-01 00:00:00,2003-03-13 00:00:00,2002-12-17 00:00:00,25.754
1958-01-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,25.683
1958-01-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,25.133
1958-01-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,25.15
1958-01-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,22.547
1958-01-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,22.5471
1958-01-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,22.0287
1958-01-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,22.5463
1958-01-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,22.5432
1958-01-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,20.0569
1958-01-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,20.0976
1958-01-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,20.1402
1958-01-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,20.1277
1958-01-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,20.1306
1958-01-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,20.8648
1958-01-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,20.9606
1958-01-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,20.8616
1958-01-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,20.7694
1958-02-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,41.3
1958-02-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,32.3
1958-02-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,30.918
1958-02-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,30.933
1958-02-01 00:00:00,2002-12-16 00:00:00,2002-12-05 00:00:00,25.25
1958-02-01 00:00:00,2003-03-13 00:00:00,2002-12-17 00:00:00,25.205
1958-02-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,25.135
1958-02-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,24.597
1958-02-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,24.613
1958-02-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,22.066
1958-02-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,22.0661
1958-02-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,21.5587
1958-02-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,22.0653
1958-02-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,22.0623
1958-02-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,19.6291
1958-02-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,19.6688
1958-02-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,19.7106
1958-02-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,19.6983
1958-02-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,19.7011
1958-02-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,20.4197
1958-02-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,20.5134
1958-02-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,20.4166
1958-02-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,20.3263
1958-03-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,40.8
1958-03-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,31.9
1958-03-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,30.539
1958-03-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,30.554
1958-03-01 00:00:00,2002-12-16 00:00:00,2002-12-05 00:00:00,24.94
1958-03-01 00:00:00,2003-03-13 00:00:00,2002-12-17 00:00:00,24.896
1958-03-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,24.827
1958-03-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,24.295
1958-03-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,24.312
1958-03-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,21.796
1958-03-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,21.7955
1958-03-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,21.2944
1958-03-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,21.7947
1958-03-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,21.7918
1958-03-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,19.3884
1958-03-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,19.4276
1958-03-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,19.4689
1958-03-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,19.4568
1958-03-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,19.4596
1958-03-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,20.1693
1958-03-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,20.2619
1958-03-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,20.1662
1958-03-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,20.0771
1958-04-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,40.2
1958-04-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,31.4
1958-04-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,30.033
1958-04-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,30.048
1958-04-01 00:00:00,2002-12-16 00:00:00,2002-12-05 00:00:00,24.527
1958-04-01 00:00:00,2003-03-13 00:00:00,2002-12-17 00:00:00,24.484
1958-04-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,24.416
1958-04-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,23.893
1958-04-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,23.909
1958-04-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,21.435
1958-04-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,21.4348
1958-04-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,20.9419
1958-04-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,21.434
1958-04-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,21.4311
1958-04-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,19.0675
1958-04-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,19.1061
1958-04-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,19.1467
1958-04-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,19.1347
1958-04-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,19.1375
1958-04-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,19.8354
1958-04-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,19.9265
1958-04-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,19.8325
1958-04-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,19.7448
1958-05-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,40.6
1958-05-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,31.7
1958-05-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,30.328
1958-05-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,30.343
1958-05-01 00:00:00,2002-12-16 00:00:00,2002-12-05 00:00:00,24.768
1958-05-01 00:00:00,2003-03-13 00:00:00,2002-12-17 00:00:00,24.724
1958-05-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,24.656
1958-05-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,24.127
1958-05-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,24.144
1958-05-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,21.645
1958-05-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,21.6452
1958-05-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,21.1475
1958-05-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,21.6444
1958-05-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,21.6415
1958-05-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,19.2547
1958-05-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,19.2936
1958-05-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,19.3346
1958-05-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,19.3226
1958-05-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,19.3253
1958-05-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,20.0302
1958-05-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,20.1222
1958-05-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,20.0272
1958-05-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,19.9386
1958-06-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,41.6
1958-06-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,32.6
1958-06-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,31.128
1958-06-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,31.144
1958-06-01 00:00:00,2002-12-16 00:00:00,2002-12-05 00:00:00,25.422
1958-06-01 00:00:00,2003-03-13 00:00:00,2002-12-17 00:00:00,25.377
1958-06-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,25.306
1958-06-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,24.764
1958-06-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,24.781
1958-06-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,22.216
1958-06-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,22.2164
1958-06-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,21.7056
1958-06-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,22.2156
1958-06-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,22.2126
1958-06-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,19.7628
1958-06-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,19.8028
1958-06-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,19.8449
1958-06-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,19.8325
1958-06-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,19.8353
1958-06-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,20.5588
1958-06-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,20.6532
1958-06-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,20.5557
1958-06-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,20.4648
1958-07-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,42.2
1958-07-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,33.0
1958-07-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,31.592
1958-07-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,31.607
1958-07-01 00:00:00,2002-12-16 00:00:00,2002-12-05 00:00:00,25.8
1958-07-01 00:00:00,2003-03-13 00:00:00,2002-12-17 00:00:00,25.754
1958-07-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,25.683
1958-07-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,25.133
1958-07-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,25.15
1958-07-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,22.547
1958-07-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,22.5471
1958-07-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,22.0287
1958-07-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,22.5463
1958-07-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,22.5432
1958-07-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,20.0569
1958-07-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,20.0975
1958-07-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,20.1402
1958-07-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,20.1277
1958-07-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,20.1306
1958-07-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,20.8648
1958-07-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,20.9606
1958-07-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,20.8616
1958-07-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,20.7694
1958-08-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,43.1
1958-08-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,33.7
1958-08-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,32.224
1958-08-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,32.24
1958-08-01 00:00:00,2002-12-16 00:00:00,2002-12-05 00:00:00,26.316
1958-08-01 00:00:00,2003-03-13 00:00:00,2002-12-17 00:00:00,26.269
1958-08-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,26.197
1958-08-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,25.635
1958-08-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,25.653
1958-08-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,22.998
1958-08-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,22.4692
1958-08-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,22.9972
1958-08-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,22.9941
1958-08-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,20.4581
1958-08-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,20.4995
1958-08-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,20.543
1958-08-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,20.5302
1958-08-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,20.5332
1958-08-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,21.2821
1958-08-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,21.3798
1958-08-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,21.2789
1958-08-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,21.1848
1958-09-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,43.5
1958-09-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,34.0
1958-09-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,32.518
1958-09-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,32.535
1958-09-01 00:00:00,2002-12-16 00:00:00,2002-12-05 00:00:00,26.557
1958-09-01 00:00:00,2003-03-13 00:00:00,2002-12-17 00:00:00,26.51
1958-09-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,26.436
1958-09-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,25.87
1958-09-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,25.888
1958-09-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,23.208
1958-09-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,23.2085
1958-09-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,22.6748
1958-09-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,23.2076
1958-09-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,23.2045
1958-09-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,20.6453
1958-09-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,20.6871
1958-09-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,20.731
1958-09-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,20.7181
1958-09-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,20.7211
1958-09-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,21.4768
1958-09-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,21.5754
1958-09-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,21.4736
1958-09-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,21.3787
1958-10-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,44.0
1958-10-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,34.4
1958-10-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,32.898
1958-10-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,32.914
1958-10-01 00:00:00,2002-12-16 00:00:00,2002-12-05 00:00:00,26.866
1958-10-01 00:00:00,2003-03-13 00:00:00,2002-12-17 00:00:00,26.819
1958-10-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,26.745
1958-10-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,26.172
1958-10-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,26.19
1958-10-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,23.479
1958-10-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,22.9392
1958-10-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,23.4782
1958-10-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,23.475
1958-10-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,20.886
1958-10-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,20.9282
1958-10-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,20.9727
1958-10-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,20.9596
1958-10-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,20.9626
1958-10-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,21.7272
1958-10-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,21.827
1958-10-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,21.7239
1958-10-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,21.6279
1958-11-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,45.3
1958-11-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,35.4
1958-11-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,33.866
1958-11-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,33.883
1958-11-01 00:00:00,2002-12-16 00:00:00,2002-12-05 00:00:00,27.658
1958-11-01 00:00:00,2003-03-13 00:00:00,2002-12-17 00:00:00,27.609
1958-11-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,27.532
1958-11-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,26.942
1958-11-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,26.961
1958-11-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,24.17
1958-11-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,24.1705
1958-11-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,23.6147
1958-11-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,24.1696
1958-11-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,24.1664
1958-11-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,21.5011
1958-11-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,21.5446
1958-11-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,21.5904
1958-11-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,21.5769
1958-11-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,21.58
1958-11-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,22.367
1958-11-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,22.4698
1958-11-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,22.3637
1958-11-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,22.2648
1958-12-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,45.3
1958-12-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,35.5
1958-12-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,33.908
1958-12-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,33.925
1958-12-01 00:00:00,2002-12-16 00:00:00,2002-12-05 00:00:00,27.692
1958-12-01 00:00:00,2003-03-13 00:00:00,2002-12-17 00:00:00,27.643
1958-12-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,27.566
1958-12-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,26.976
1958-12-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,26.994
1958-12-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,24.201
1958-12-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,24.2005
1958-12-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,23.6441
1958-12-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,24.1997
1958-12-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,24.1964
1958-12-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,21.5278
1958-12-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,21.5714
1958-12-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,21.6172
1958-12-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,21.6037
1958-12-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,21.6068
1958-12-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,22.3949
1958-12-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,22.4977
1958-12-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,22.3915
1958-12-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,22.2925
1959-01-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,46.0
1959-01-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,36.0
1959-01-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,34.414
