date,realtime_end,realtime_start,GDPC1
1996-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,9584.3
1996-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,10727.4
1996-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,10739.1
1996-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,10739.057
1997-01-01 00:00:00,1997-05-29 00:00:00,1997-04-30 00:00:00,7089.4
1997-01-01 00:00:00,1997-06-26 00:00:00,1997-05-30 00:00:00,7092.1
1997-01-01 00:00:00,1997-07-30 00:00:00,1997-06-27 00:00:00,7094.4
1997-01-01 00:00:00,1998-07-30 00:00:00,1997-07-31 00:00:00,7101.6
1997-01-01 00:00:00,1999-10-27 00:00:00,1998-07-31 00:00:00,7166.7
1997-01-01 00:00:00,2000-04-02 00:00:00,1999-10-28 00:00:00,8033.4
1997-01-01 00:00:00,2000-07-27 00:00:00,2000-04-03 00:00:00,8018.7
1997-01-01 00:00:00,2003-12-09 00:00:00,2000-07-28 00:00:00,8016.4
1997-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,8536.1
1997-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,9666.2
1997-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,9658.0
1997-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,10809.1
1997-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,10820.9
1997-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,10820.908
1997-04-01 00:00:00,1997-08-27 00:00:00,1997-07-31 00:00:00,7139.7
1997-04-01 00:00:00,1997-09-25 00:00:00,1997-08-28 00:00:00,7165.1
1997-04-01 00:00:00,1998-07-30 00:00:00,1997-09-26 00:00:00,7159.6
1997-04-01 00:00:00,1999-10-27 00:00:00,1998-07-31 00:00:00,7236.5
1997-04-01 00:00:00,2000-04-02 00:00:00,1999-10-28 00:00:00,8134.8
1997-04-01 00:00:00,2000-07-27 00:00:00,2000-04-03 00:00:00,8115.4
1997-04-01 00:00:00,2003-12-09 00:00:00,2000-07-28 00:00:00,8131.9
1997-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,8665.8
1997-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,9809.6
1997-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,9801.2
1997-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,10972.2
1997-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,10984.2
1997-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,10984.15
1997-07-01 00:00:00,1997-11-25 00:00:00,1997-10-31 00:00:00,7221.8
1997-07-01 00:00:00,1997-12-22 00:00:00,1997-11-26 00:00:00,7217.6
1997-07-01 00:00:00,1998-07-30 00:00:00,1997-12-23 00:00:00,7214.0
1997-07-01 00:00:00,1999-10-27 00:00:00,1998-07-31 00:00:00,7311.2
1997-07-01 00:00:00,2000-04-02 00:00:00,1999-10-28 00:00:00,8214.8
1997-07-01 00:00:00,2000-07-27 00:00:00,2000-04-03 00:00:00,8192.2
1997-07-01 00:00:00,2003-12-09 00:00:00,2000-07-28 00:00:00,8216.6
1997-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,8773.7
1997-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,9932.7
1997-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,9924.2
1997-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,11112.0
1997-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,11124.0
1997-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,11124.013
1997-10-01 00:00:00,1998-02-26 00:00:00,1998-01-30 00:00:00,7290.3
1997-10-01 00:00:00,1998-03-25 00:00:00,1998-02-27 00:00:00,7283.3
1997-10-01 00:00:00,1998-07-30 00:00:00,1998-03-26 00:00:00,7280.0
1997-10-01 00:00:00,1999-10-27 00:00:00,1998-07-31 00:00:00,7364.6
1997-10-01 00:00:00,2000-04-02 00:00:00,1999-10-28 00:00:00,8277.3
1997-10-01 00:00:00,2000-07-27 00:00:00,2000-04-03 00:00:00,8253.2
1997-10-01 00:00:00,2003-12-09 00:00:00,2000-07-28 00:00:00,8272.9
1997-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,8838.4
1997-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,10008.9
1997-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,10000.3
1997-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,11198.2
1997-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,11210.3
1997-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,11210.329
1998-01-01 00:00:00,1998-05-27 00:00:00,1998-04-30 00:00:00,7356.0
1998-01-01 00:00:00,1998-06-24 00:00:00,1998-05-28 00:00:00,7365.6
1998-01-01 00:00:00,1998-07-30 00:00:00,1998-06-25 00:00:00,7375.7
1998-01-01 00:00:00,1999-10-27 00:00:00,1998-07-31 00:00:00,7464.7
1998-01-01 00:00:00,2000-04-02 00:00:00,1999-10-28 00:00:00,8412.7
1998-01-01 00:00:00,2000-07-27 00:00:00,2000-04-03 00:00:00,8391.1
1998-01-01 00:00:00,2001-07-26 00:00:00,2000-07-28 00:00:00,8404.9
1998-01-01 00:00:00,2003-12-09 00:00:00,2001-07-27 00:00:00,8396.3
1998-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,8936.2
1998-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,10103.4
1998-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,10094.8
1998-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,11309.0
1998-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,11321.2
1998-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,11321.246
1998-04-01 00:00:00,1998-08-26 00:00:00,1998-07-31 00:00:00,7491.0
1998-04-01 00:00:00,1998-09-23 00:00:00,1998-08-27 00:00:00,7494.9
1998-04-01 00:00:00,1999-10-27 00:00:00,1998-09-24 00:00:00,7498.6
1998-04-01 00:00:00,2000-04-02 00:00:00,1999-10-28 00:00:00,8457.2
1998-04-01 00:00:00,2000-07-27 00:00:00,2000-04-03 00:00:00,8436.3
1998-04-01 00:00:00,2001-07-26 00:00:00,2000-07-28 00:00:00,8465.6
1998-04-01 00:00:00,2003-12-09 00:00:00,2001-07-27 00:00:00,8442.9
1998-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,8995.3
1998-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,10194.3
1998-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,10185.6
1998-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,11418.7
1998-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,11431.0
1998-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,11431.046
1998-07-01 00:00:00,1998-11-23 00:00:00,1998-10-30 00:00:00,7559.5
1998-07-01 00:00:00,1998-12-22 00:00:00,1998-11-24 00:00:00,7570.0
1998-07-01 00:00:00,1999-10-27 00:00:00,1998-12-23 00:00:00,7566.5
1998-07-01 00:00:00,2000-03-29 00:00:00,1999-10-28 00:00:00,8536.0
1998-07-01 00:00:00,2000-07-27 00:00:00,2000-03-30 00:00:00,8515.7
1998-07-01 00:00:00,2001-07-26 00:00:00,2000-07-28 00:00:00,8537.6
1998-07-01 00:00:00,2003-12-09 00:00:00,2001-07-27 00:00:00,8528.5
1998-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,9098.9
1998-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,10328.8
1998-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,10320.0
1998-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,11568.1
1998-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,11580.6
1998-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,11580.587
1998-10-01 00:00:00,1999-02-25 00:00:00,1999-01-29 00:00:00,7670.0
1998-10-01 00:00:00,1999-03-30 00:00:00,1999-02-26 00:00:00,7678.5
1998-10-01 00:00:00,1999-10-27 00:00:00,1999-03-31 00:00:00,7677.7
1998-10-01 00:00:00,2000-03-29 00:00:00,1999-10-28 00:00:00,8659.2
1998-10-01 00:00:00,2000-07-27 00:00:00,2000-03-30 00:00:00,8639.5
1998-10-01 00:00:00,2001-07-26 00:00:00,2000-07-28 00:00:00,8654.5
1998-10-01 00:00:00,2003-12-09 00:00:00,2001-07-27 00:00:00,8667.9
1998-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,9237.1
1998-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,10507.6
1998-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,10498.6
1998-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,11757.9
1998-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,11770.7
1998-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,11770.686
1999-01-01 00:00:00,1999-05-26 00:00:00,1999-04-30 00:00:00,7762.5
1999-01-01 00:00:00,1999-06-24 00:00:00,1999-05-27 00:00:00,7754.7
1999-01-01 00:00:00,1999-10-27 00:00:00,1999-06-25 00:00:00,7759.6
1999-01-01 00:00:00,2000-03-29 00:00:00,1999-10-28 00:00:00,8737.9
1999-01-01 00:00:00,2000-07-27 00:00:00,2000-03-30 00:00:00,8717.6
1999-01-01 00:00:00,2001-07-26 00:00:00,2000-07-28 00:00:00,8730.0
1999-01-01 00:00:00,2002-07-30 00:00:00,2001-07-27 00:00:00,8733.5
1999-01-01 00:00:00,2003-12-09 00:00:00,2002-07-31 00:00:00,8733.2
1999-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,9315.5
1999-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,10601.2
1999-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,10592.1
1999-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,11867.8
1999-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,11864.7
1999-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,11864.675
1999-04-01 00:00:00,1999-08-25 00:00:00,1999-07-29 00:00:00,7803.6
1999-04-01 00:00:00,1999-09-29 00:00:00,1999-08-26 00:00:00,7794.3
1999-04-01 00:00:00,1999-10-27 00:00:00,1999-09-30 00:00:00,7790.6
1999-04-01 00:00:00,2000-03-29 00:00:00,1999-10-28 00:00:00,8778.6
1999-04-01 00:00:00,2000-07-27 00:00:00,2000-03-30 00:00:00,8758.3
1999-04-01 00:00:00,2001-07-26 00:00:00,2000-07-28 00:00:00,8783.2
1999-04-01 00:00:00,2002-07-30 00:00:00,2001-07-27 00:00:00,8771.2
1999-04-01 00:00:00,2003-12-09 00:00:00,2002-07-31 00:00:00,8775.5
1999-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,9392.6
1999-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,10684.0
1999-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,10674.9
1999-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,11967.7
1999-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,11962.5
1999-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,11962.524
1999-07-01 00:00:00,1999-11-23 00:00:00,1999-10-28 00:00:00,8882.6
1999-07-01 00:00:00,1999-12-21 00:00:00,1999-11-24 00:00:00,8897.7
1999-07-01 00:00:00,2000-03-29 00:00:00,1999-12-22 00:00:00,8900.6
1999-07-01 00:00:00,2000-07-27 00:00:00,2000-03-30 00:00:00,8879.8
1999-07-01 00:00:00,2001-07-26 00:00:00,2000-07-28 00:00:00,8905.8
1999-07-01 00:00:00,2002-07-30 00:00:00,2001-07-27 00:00:00,8871.5
1999-07-01 00:00:00,2003-12-09 00:00:00,2002-07-31 00:00:00,8886.9
1999-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,9502.2
1999-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,10819.9
1999-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,10810.7
1999-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,12120.1
1999-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,12113.1
1999-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,12113.075
1999-10-01 00:00:00,2000-02-24 00:00:00,2000-01-28 00:00:00,9026.9
1999-10-01 00:00:00,2000-03-29 00:00:00,2000-02-25 00:00:00,9050.9
1999-10-01 00:00:00,2000-07-27 00:00:00,2000-03-30 00:00:00,9037.2
1999-10-01 00:00:00,2001-07-26 00:00:00,2000-07-28 00:00:00,9084.1
1999-10-01 00:00:00,2002-07-30 00:00:00,2001-07-27 00:00:00,9049.9
1999-10-01 00:00:00,2003-12-09 00:00:00,2002-07-31 00:00:00,9040.1
1999-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,9671.1
1999-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,11014.3
1999-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,11004.8
1999-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,12329.8
1999-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,12323.3
1999-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,12323.336
2000-01-01 00:00:00,2000-05-24 00:00:00,2000-04-27 00:00:00,9156.6
2000-01-01 00:00:00,2000-06-28 00:00:00,2000-05-25 00:00:00,9156.7
2000-01-01 00:00:00,2000-07-27 00:00:00,2000-06-29 00:00:00,9158.2
2000-01-01 00:00:00,2001-07-26 00:00:00,2000-07-28 00:00:00,9191.8
2000-01-01 00:00:00,2002-07-30 00:00:00,2001-07-27 00:00:00,9102.5
2000-01-01 00:00:00,2003-12-09 00:00:00,2002-07-31 00:00:00,9097.4
2000-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,9695.6
2000-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,11043.0
2000-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,11033.6
2000-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,12365.2
2000-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,12359.1
2000-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,12359.095
2000-04-01 00:00:00,2000-08-24 00:00:00,2000-07-28 00:00:00,9308.8
2000-04-01 00:00:00,2000-09-27 00:00:00,2000-08-25 00:00:00,9311.5
2000-04-01 00:00:00,2001-07-26 00:00:00,2000-09-28 00:00:00,9318.9
2000-04-01 00:00:00,2002-07-30 00:00:00,2001-07-27 00:00:00,9229.4
2000-04-01 00:00:00,2003-12-09 00:00:00,2002-07-31 00:00:00,9205.7
2000-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,9847.9
2000-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,11258.5
2000-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,11248.8
2000-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,12598.7
2000-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,12592.5
2000-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,12592.53
2000-07-01 00:00:00,2000-11-28 00:00:00,2000-10-27 00:00:00,9382.2
2000-07-01 00:00:00,2000-12-20 00:00:00,2000-11-29 00:00:00,9373.5
2000-07-01 00:00:00,2001-07-26 00:00:00,2000-12-21 00:00:00,9369.5
2000-07-01 00:00:00,2002-07-30 00:00:00,2001-07-27 00:00:00,9260.1
2000-07-01 00:00:00,2003-12-09 00:00:00,2002-07-31 00:00:00,9218.7
2000-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,9836.6
2000-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,11267.9
2000-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,11258.3
2000-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,12614.8
2000-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,12607.7
2000-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,12607.676
2000-10-01 00:00:00,2001-02-27 00:00:00,2001-01-31 00:00:00,9401.5
2000-10-01 00:00:00,2001-03-28 00:00:00,2001-02-28 00:00:00,9394.2
2000-10-01 00:00:00,2001-07-26 00:00:00,2001-03-29 00:00:00,9393.7
2000-10-01 00:00:00,2002-07-30 00:00:00,2001-07-27 00:00:00,9303.9
2000-10-01 00:00:00,2003-12-09 00:00:00,2002-07-31 00:00:00,9243.8
2000-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,9887.7
2000-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,11334.5
2000-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,11325.0
2000-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,12682.0
2000-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,12679.3
2000-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,12679.338
2001-01-01 00:00:00,2001-05-24 00:00:00,2001-04-27 00:00:00,9439.9
2001-01-01 00:00:00,2001-06-28 00:00:00,2001-05-25 00:00:00,9424.5
2001-01-01 00:00:00,2001-07-26 00:00:00,2001-06-29 00:00:00,9422.8
2001-01-01 00:00:00,2002-07-30 00:00:00,2001-07-27 00:00:00,9334.5
2001-01-01 00:00:00,2003-12-09 00:00:00,2002-07-31 00:00:00,9229.9
2001-01-01 00:00:00,2004-07-29 00:00:00,2003-12-10 00:00:00,9882.2
2001-01-01 00:00:00,2009-07-30 00:00:00,2004-07-30 00:00:00,9875.6
2001-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,11297.2
2001-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,11287.8
2001-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,12645.7
2001-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,12643.3
2001-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,12643.283
2001-04-01 00:00:00,2001-08-28 00:00:00,2001-07-27 00:00:00,9351.6
2001-04-01 00:00:00,2001-09-27 00:00:00,2001-08-29 00:00:00,9338.4
2001-04-01 00:00:00,2002-07-30 00:00:00,2001-09-28 00:00:00,9341.7
2001-04-01 00:00:00,2003-12-09 00:00:00,2002-07-31 00:00:00,9193.1
2001-04-01 00:00:00,2004-07-29 00:00:00,2003-12-10 00:00:00,9866.3
2001-04-01 00:00:00,2009-07-30 00:00:00,2004-07-30 00:00:00,9905.9
2001-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,11371.3
2001-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,11361.7
2001-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,12712.8
2001-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,12710.3
2001-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,12710.303
2001-07-01 00:00:00,2001-11-29 00:00:00,2001-10-31 00:00:00,9333.4
2001-07-01 00:00:00,2001-12-20 00:00:00,2001-11-30 00:00:00,9316.8
2001-07-01 00:00:00,2002-07-30 00:00:00,2001-12-21 00:00:00,9310.4
2001-07-01 00:00:00,2003-12-09 00:00:00,2002-07-31 00:00:00,9186.4
2001-07-01 00:00:00,2004-07-29 00:00:00,2003-12-10 00:00:00,9834.6
2001-07-01 00:00:00,2009-07-30 00:00:00,2004-07-30 00:00:00,9871.1
2001-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,11340.1
2001-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,11330.4
2001-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,12674.1
2001-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,12670.1
2001-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,12670.106
2001-10-01 00:00:00,2002-02-27 00:00:00,2002-01-30 00:00:00,9315.6
2001-10-01 00:00:00,2002-03-27 00:00:00,2002-02-28 00:00:00,9342.7
2001-10-01 00:00:00,2002-07-30 00:00:00,2002-03-28 00:00:00,9348.6
2001-10-01 00:00:00,2003-12-09 00:00:00,2002-07-31 00:00:00,9248.8
2001-10-01 00:00:00,2004-07-29 00:00:00,2003-12-10 00:00:00,9883.6
2001-10-01 00:00:00,2009-07-30 00:00:00,2004-07-30 00:00:00,9910.0
2001-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,11380.1
2001-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,11370.0
2001-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,12705.2
2001-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,12705.3
2001-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,12705.269
2002-01-01 00:00:00,2002-05-23 00:00:00,2002-04-26 00:00:00,9482.1
2002-01-01 00:00:00,2002-06-26 00:00:00,2002-05-24 00:00:00,9476.3
2002-01-01 00:00:00,2002-07-30 00:00:00,2002-06-27 00:00:00,9488.6
2002-01-01 00:00:00,2003-12-09 00:00:00,2002-07-31 00:00:00,9363.2
2002-01-01 00:00:00,2004-07-29 00:00:00,2003-12-10 00:00:00,9997.9
2002-01-01 00:00:00,2005-07-28 00:00:00,2004-07-30 00:00:00,9993.5
2002-01-01 00:00:00,2009-07-30 00:00:00,2005-07-29 00:00:00,9977.3
2002-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,11477.9
2002-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,11467.1
2002-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,12824.6
2002-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,12822.3
2002-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,12822.258
2002-04-01 00:00:00,2002-08-28 00:00:00,2002-07-31 00:00:00,9387.9
2002-04-01 00:00:00,2002-09-26 00:00:00,2002-08-29 00:00:00,9389.6
2002-04-01 00:00:00,2003-12-09 00:00:00,2002-09-27 00:00:00,9392.4
2002-04-01 00:00:00,2004-07-29 00:00:00,2003-12-10 00:00:00,10045.1
2002-04-01 00:00:00,2005-07-28 00:00:00,2004-07-30 00:00:00,10052.6
2002-04-01 00:00:00,2009-07-30 00:00:00,2005-07-29 00:00:00,10031.6
2002-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,11538.8
2002-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,11528.1
2002-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,12894.7
2002-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,12893.0
2002-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,12893.002
2002-07-01 00:00:00,2002-11-25 00:00:00,2002-10-31 00:00:00,9465.2
2002-07-01 00:00:00,2002-12-19 00:00:00,2002-11-26 00:00:00,9484.0
2002-07-01 00:00:00,2003-12-09 00:00:00,2002-12-20 00:00:00,9485.6
2002-07-01 00:00:00,2004-07-29 00:00:00,2003-12-10 00:00:00,10128.4
2002-07-01 00:00:00,2005-07-28 00:00:00,2004-07-30 00:00:00,10117.3
2002-07-01 00:00:00,2009-07-30 00:00:00,2005-07-29 00:00:00,10090.7
2002-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,11596.4
2002-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,11586.6
2002-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,12956.7
2002-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,12955.8
2002-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,12955.769
2002-10-01 00:00:00,2003-02-27 00:00:00,2003-01-30 00:00:00,9503.2
2002-10-01 00:00:00,2003-03-26 00:00:00,2003-02-28 00:00:00,9519.5
2002-10-01 00:00:00,2003-12-09 00:00:00,2003-03-27 00:00:00,9518.2
2002-10-01 00:00:00,2004-07-29 00:00:00,2003-12-10 00:00:00,10160.8
2002-10-01 00:00:00,2005-07-28 00:00:00,2004-07-30 00:00:00,10135.9
2002-10-01 00:00:00,2009-07-30 00:00:00,2005-07-29 00:00:00,10095.8
2002-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,11598.8
2002-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,11590.6
2002-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,12962.9
2002-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,12964.0
2002-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,12964.016
2003-01-01 00:00:00,2003-05-28 00:00:00,2003-04-25 00:00:00,9556.0
2003-01-01 00:00:00,2003-06-25 00:00:00,2003-05-29 00:00:00,9562.9
2003-01-01 00:00:00,2003-12-09 00:00:00,2003-06-26 00:00:00,9552.0
2003-01-01 00:00:00,2004-07-29 00:00:00,2003-12-10 00:00:00,10210.4
2003-01-01 00:00:00,2005-07-28 00:00:00,2004-07-30 00:00:00,10184.4
2003-01-01 00:00:00,2006-07-27 00:00:00,2005-07-29 00:00:00,10138.6
2003-01-01 00:00:00,2009-07-30 00:00:00,2006-07-28 00:00:00,10126.0
2003-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,11645.8
2003-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,11638.9
2003-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,13028.6
2003-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,13031.2
2003-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,13031.169
2003-04-01 00:00:00,2003-08-27 00:00:00,2003-07-31 00:00:00,9608.1
2003-04-01 00:00:00,2003-09-25 00:00:00,2003-08-28 00:00:00,9625.5
2003-04-01 00:00:00,2003-12-09 00:00:00,2003-09-26 00:00:00,9629.4
2003-04-01 00:00:00,2004-07-29 00:00:00,2003-12-10 00:00:00,10288.3
2003-04-01 00:00:00,2005-07-28 00:00:00,2004-07-30 00:00:00,10287.4
2003-04-01 00:00:00,2006-07-27 00:00:00,2005-07-29 00:00:00,10230.4
2003-04-01 00:00:00,2009-07-30 00:00:00,2006-07-28 00:00:00,10212.7
