date,realtime_end,realtime_start,HOUST
1992-10-01 00:00:00,1995-02-15 00:00:00,1994-02-16 00:00:00,1239.0
1992-10-01 00:00:00,2018-06-30 00:00:00,1995-02-16 00:00:00,1244.0
1992-11-01 00:00:00,1993-01-21 00:00:00,1992-12-16 00:00:00,1242.0
1992-11-01 00:00:00,1993-02-16 00:00:00,1993-01-22 00:00:00,1234.0
1992-11-01 00:00:00,1994-02-15 00:00:00,1993-02-17 00:00:00,1226.0
1992-11-01 00:00:00,1995-02-15 00:00:00,1994-02-16 00:00:00,1221.0
1992-11-01 00:00:00,2018-06-30 00:00:00,1995-02-16 00:00:00,1214.0
1992-12-01 00:00:00,1993-02-16 00:00:00,1993-01-22 00:00:00,1302.0
1992-12-01 00:00:00,1993-03-15 00:00:00,1993-02-17 00:00:00,1285.0
1992-12-01 00:00:00,1994-02-15 00:00:00,1993-03-16 00:00:00,1286.0
1992-12-01 00:00:00,1995-02-15 00:00:00,1994-02-16 00:00:00,1258.0
1992-12-01 00:00:00,2018-06-30 00:00:00,1995-02-16 00:00:00,1227.0
1993-01-01 00:00:00,1993-03-15 00:00:00,1993-02-17 00:00:00,1192.0
1993-01-01 00:00:00,1993-04-19 00:00:00,1993-03-16 00:00:00,1178.0
1993-01-01 00:00:00,1994-02-15 00:00:00,1993-04-20 00:00:00,1171.0
1993-01-01 00:00:00,1995-02-15 00:00:00,1994-02-16 00:00:00,1170.0
1993-01-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1213.0
1993-01-01 00:00:00,2018-06-30 00:00:00,1996-02-23 00:00:00,1210.0
1993-02-01 00:00:00,1993-04-19 00:00:00,1993-03-16 00:00:00,1208.0
1993-02-01 00:00:00,1993-05-17 00:00:00,1993-04-20 00:00:00,1189.0
1993-02-01 00:00:00,1994-02-15 00:00:00,1993-05-18 00:00:00,1180.0
1993-02-01 00:00:00,1995-02-15 00:00:00,1994-02-16 00:00:00,1194.0
1993-02-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1198.0
1993-02-01 00:00:00,2018-06-30 00:00:00,1996-02-23 00:00:00,1210.0
1993-03-01 00:00:00,1993-05-17 00:00:00,1993-04-20 00:00:00,1134.0
1993-03-01 00:00:00,1993-06-15 00:00:00,1993-05-18 00:00:00,1137.0
1993-03-01 00:00:00,1994-02-15 00:00:00,1993-06-16 00:00:00,1124.0
1993-03-01 00:00:00,1995-02-15 00:00:00,1994-02-16 00:00:00,1092.0
1993-03-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1068.0
1993-03-01 00:00:00,2018-06-30 00:00:00,1996-02-23 00:00:00,1083.0
1993-04-01 00:00:00,1993-06-15 00:00:00,1993-05-18 00:00:00,1213.0
1993-04-01 00:00:00,1993-07-19 00:00:00,1993-06-16 00:00:00,1215.0
1993-04-01 00:00:00,1994-02-15 00:00:00,1993-07-20 00:00:00,1206.0
1993-04-01 00:00:00,1996-02-22 00:00:00,1994-02-16 00:00:00,1232.0
1993-04-01 00:00:00,2018-06-30 00:00:00,1996-02-23 00:00:00,1258.0
1993-05-01 00:00:00,1993-07-19 00:00:00,1993-06-16 00:00:00,1244.0
1993-05-01 00:00:00,1993-08-16 00:00:00,1993-07-20 00:00:00,1254.0
1993-05-01 00:00:00,1994-02-15 00:00:00,1993-08-17 00:00:00,1248.0
1993-05-01 00:00:00,1995-02-15 00:00:00,1994-02-16 00:00:00,1241.0
1993-05-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1245.0
1993-05-01 00:00:00,2018-06-30 00:00:00,1996-02-23 00:00:00,1260.0
1993-06-01 00:00:00,1993-08-16 00:00:00,1993-07-20 00:00:00,1254.0
1993-06-01 00:00:00,1993-09-20 00:00:00,1993-08-17 00:00:00,1246.0
1993-06-01 00:00:00,1994-02-15 00:00:00,1993-09-21 00:00:00,1248.0
1993-06-01 00:00:00,1995-02-15 00:00:00,1994-02-16 00:00:00,1238.0
1993-06-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1257.0
1993-06-01 00:00:00,2018-06-30 00:00:00,1996-02-23 00:00:00,1280.0
1993-07-01 00:00:00,1993-09-20 00:00:00,1993-08-17 00:00:00,1212.0
1993-07-01 00:00:00,1993-10-18 00:00:00,1993-09-21 00:00:00,1227.0
1993-07-01 00:00:00,1994-02-15 00:00:00,1993-10-19 00:00:00,1232.0
1993-07-01 00:00:00,1995-02-15 00:00:00,1994-02-16 00:00:00,1245.0
1993-07-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1253.0
1993-07-01 00:00:00,2018-06-30 00:00:00,1996-02-23 00:00:00,1254.0
1993-08-01 00:00:00,1993-10-18 00:00:00,1993-09-21 00:00:00,1323.0
1993-08-01 00:00:00,1993-11-16 00:00:00,1993-10-19 00:00:00,1314.0
1993-08-01 00:00:00,1994-02-15 00:00:00,1993-11-17 00:00:00,1328.0
1993-08-01 00:00:00,1995-02-15 00:00:00,1994-02-16 00:00:00,1319.0
1993-08-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1318.0
1993-08-01 00:00:00,2018-06-30 00:00:00,1996-02-23 00:00:00,1300.0
1993-09-01 00:00:00,1993-11-16 00:00:00,1993-10-19 00:00:00,1351.0
1993-09-01 00:00:00,1993-12-16 00:00:00,1993-11-17 00:00:00,1359.0
1993-09-01 00:00:00,1994-02-15 00:00:00,1993-12-17 00:00:00,1371.0
1993-09-01 00:00:00,1995-02-15 00:00:00,1994-02-16 00:00:00,1359.0
1993-09-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1352.0
1993-09-01 00:00:00,2018-06-30 00:00:00,1996-02-23 00:00:00,1343.0
1993-10-01 00:00:00,1993-12-16 00:00:00,1993-11-17 00:00:00,1396.0
1993-10-01 00:00:00,1994-01-19 00:00:00,1993-12-17 00:00:00,1378.0
1993-10-01 00:00:00,1994-02-15 00:00:00,1994-01-20 00:00:00,1390.0
1993-10-01 00:00:00,1995-02-15 00:00:00,1994-02-16 00:00:00,1409.0
1993-10-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1417.0
1993-10-01 00:00:00,2018-06-30 00:00:00,1996-02-23 00:00:00,1392.0
1993-11-01 00:00:00,1994-01-19 00:00:00,1993-12-17 00:00:00,1432.0
1993-11-01 00:00:00,1994-02-15 00:00:00,1994-01-20 00:00:00,1450.0
1993-11-01 00:00:00,1995-02-15 00:00:00,1994-02-16 00:00:00,1406.0
1993-11-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1401.0
1993-11-01 00:00:00,2018-06-30 00:00:00,1996-02-23 00:00:00,1376.0
1993-12-01 00:00:00,1994-02-15 00:00:00,1994-01-20 00:00:00,1540.0
1993-12-01 00:00:00,1994-03-15 00:00:00,1994-02-16 00:00:00,1571.0
1993-12-01 00:00:00,1995-02-15 00:00:00,1994-03-16 00:00:00,1612.0
1993-12-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1602.0
1993-12-01 00:00:00,2018-06-30 00:00:00,1996-02-23 00:00:00,1533.0
1994-01-01 00:00:00,1994-03-15 00:00:00,1994-02-16 00:00:00,1294.0
1994-01-01 00:00:00,1994-04-19 00:00:00,1994-03-16 00:00:00,1258.0
1994-01-01 00:00:00,1995-02-15 00:00:00,1994-04-20 00:00:00,1271.0
1994-01-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1266.0
1994-01-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1277.0
1994-01-01 00:00:00,2018-06-30 00:00:00,1997-02-20 00:00:00,1272.0
1994-02-01 00:00:00,1994-04-19 00:00:00,1994-03-16 00:00:00,1309.0
1994-02-01 00:00:00,1994-05-16 00:00:00,1994-04-20 00:00:00,1314.0
1994-02-01 00:00:00,1995-02-15 00:00:00,1994-05-17 00:00:00,1328.0
1994-02-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1318.0
1994-02-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1333.0
1994-02-01 00:00:00,2018-06-30 00:00:00,1997-02-20 00:00:00,1337.0
1994-03-01 00:00:00,1994-05-16 00:00:00,1994-04-20 00:00:00,1473.0
1994-03-01 00:00:00,1994-06-15 00:00:00,1994-05-17 00:00:00,1492.0
1994-03-01 00:00:00,1995-02-15 00:00:00,1994-06-16 00:00:00,1519.0
1994-03-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1499.0
1994-03-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1531.0
1994-03-01 00:00:00,2018-06-30 00:00:00,1997-02-20 00:00:00,1564.0
1994-04-01 00:00:00,1994-06-15 00:00:00,1994-05-17 00:00:00,1455.0
1994-04-01 00:00:00,1994-07-19 00:00:00,1994-06-16 00:00:00,1472.0
1994-04-01 00:00:00,1995-02-15 00:00:00,1994-07-20 00:00:00,1471.0
1994-04-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1463.0
1994-04-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1491.0
1994-04-01 00:00:00,2018-06-30 00:00:00,1997-02-20 00:00:00,1465.0
1994-05-01 00:00:00,1994-07-19 00:00:00,1994-06-16 00:00:00,1510.0
1994-05-01 00:00:00,1994-08-15 00:00:00,1994-07-20 00:00:00,1497.0
1994-05-01 00:00:00,1995-02-15 00:00:00,1994-08-16 00:00:00,1491.0
1994-05-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1489.0
1994-05-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1507.0
1994-05-01 00:00:00,2018-06-30 00:00:00,1997-02-20 00:00:00,1526.0
1994-06-01 00:00:00,1994-09-20 00:00:00,1994-07-20 00:00:00,1351.0
1994-06-01 00:00:00,1995-02-15 00:00:00,1994-09-21 00:00:00,1358.0
1994-06-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1370.0
1994-06-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1401.0
1994-06-01 00:00:00,2018-06-30 00:00:00,1997-02-20 00:00:00,1409.0
1994-07-01 00:00:00,1994-09-20 00:00:00,1994-08-16 00:00:00,1415.0
1994-07-01 00:00:00,1994-10-19 00:00:00,1994-09-21 00:00:00,1413.0
1994-07-01 00:00:00,1995-02-15 00:00:00,1994-10-20 00:00:00,1439.0
1994-07-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1440.0
1994-07-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1431.0
1994-07-01 00:00:00,2018-06-30 00:00:00,1997-02-20 00:00:00,1439.0
1994-08-01 00:00:00,1994-10-19 00:00:00,1994-09-21 00:00:00,1442.0
1994-08-01 00:00:00,1994-11-16 00:00:00,1994-10-20 00:00:00,1461.0
1994-08-01 00:00:00,1996-02-22 00:00:00,1994-11-17 00:00:00,1463.0
1994-08-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1454.0
1994-08-01 00:00:00,2018-06-30 00:00:00,1997-02-20 00:00:00,1450.0
1994-09-01 00:00:00,1994-11-16 00:00:00,1994-10-20 00:00:00,1525.0
1994-09-01 00:00:00,1994-12-15 00:00:00,1994-11-17 00:00:00,1497.0
1994-09-01 00:00:00,1995-02-15 00:00:00,1994-12-16 00:00:00,1509.0
1994-09-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1511.0
1994-09-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1483.0
1994-09-01 00:00:00,2018-06-30 00:00:00,1997-02-20 00:00:00,1474.0
1994-10-01 00:00:00,1994-12-15 00:00:00,1994-11-17 00:00:00,1419.0
1994-10-01 00:00:00,1995-01-19 00:00:00,1994-12-16 00:00:00,1440.0
1994-10-01 00:00:00,1995-02-15 00:00:00,1995-01-20 00:00:00,1436.0
1994-10-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1451.0
1994-10-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1437.0
1994-10-01 00:00:00,2018-06-30 00:00:00,1997-02-20 00:00:00,1450.0
1994-11-01 00:00:00,1995-01-19 00:00:00,1994-12-16 00:00:00,1540.0
1994-11-01 00:00:00,1995-02-15 00:00:00,1995-01-20 00:00:00,1545.0
1994-11-01 00:00:00,1996-02-22 00:00:00,1995-02-16 00:00:00,1536.0
1994-11-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1504.0
1994-11-01 00:00:00,2018-06-30 00:00:00,1997-02-20 00:00:00,1511.0
1994-12-01 00:00:00,1995-02-15 00:00:00,1995-01-20 00:00:00,1529.0
1994-12-01 00:00:00,1995-03-15 00:00:00,1995-02-16 00:00:00,1527.0
1994-12-01 00:00:00,1996-02-22 00:00:00,1995-03-16 00:00:00,1545.0
1994-12-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1505.0
1994-12-01 00:00:00,2018-06-30 00:00:00,1997-02-20 00:00:00,1455.0
1995-01-01 00:00:00,1995-03-15 00:00:00,1995-02-16 00:00:00,1377.0
1995-01-01 00:00:00,1995-04-17 00:00:00,1995-03-16 00:00:00,1359.0
1995-01-01 00:00:00,1996-02-22 00:00:00,1995-04-18 00:00:00,1366.0
1995-01-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1370.0
1995-01-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1383.0
1995-01-01 00:00:00,2018-06-30 00:00:00,1998-02-18 00:00:00,1407.0
1995-02-01 00:00:00,1995-04-17 00:00:00,1995-03-16 00:00:00,1323.0
1995-02-01 00:00:00,1995-05-15 00:00:00,1995-04-18 00:00:00,1315.0
1995-02-01 00:00:00,1996-02-22 00:00:00,1995-05-16 00:00:00,1319.0
1995-02-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1322.0
1995-02-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1325.0
1995-02-01 00:00:00,2018-06-30 00:00:00,1998-02-18 00:00:00,1316.0
1995-03-01 00:00:00,1995-05-15 00:00:00,1995-04-18 00:00:00,1211.0
1995-03-01 00:00:00,1995-06-19 00:00:00,1995-05-16 00:00:00,1231.0
1995-03-01 00:00:00,1996-02-22 00:00:00,1995-06-20 00:00:00,1238.0
1995-03-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1241.0
1995-03-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1246.0
1995-03-01 00:00:00,2018-06-30 00:00:00,1998-02-18 00:00:00,1249.0
1995-04-01 00:00:00,1995-06-19 00:00:00,1995-05-16 00:00:00,1236.0
1995-04-01 00:00:00,1995-07-18 00:00:00,1995-06-20 00:00:00,1255.0
1995-04-01 00:00:00,1996-02-22 00:00:00,1995-07-19 00:00:00,1269.0
1995-04-01 00:00:00,1998-02-17 00:00:00,1996-02-23 00:00:00,1278.0
1995-04-01 00:00:00,2018-06-30 00:00:00,1998-02-18 00:00:00,1267.0
1995-05-01 00:00:00,1995-07-18 00:00:00,1995-06-20 00:00:00,1239.0
1995-05-01 00:00:00,1995-08-15 00:00:00,1995-07-19 00:00:00,1264.0
1995-05-01 00:00:00,1996-02-22 00:00:00,1995-08-16 00:00:00,1282.0
1995-05-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1300.0
1995-05-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1309.0
1995-05-01 00:00:00,2018-06-30 00:00:00,1998-02-18 00:00:00,1314.0
1995-06-01 00:00:00,1995-08-15 00:00:00,1995-07-19 00:00:00,1263.0
1995-06-01 00:00:00,1995-09-18 00:00:00,1995-08-16 00:00:00,1293.0
1995-06-01 00:00:00,1996-02-22 00:00:00,1995-09-19 00:00:00,1298.0
1995-06-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1301.0
1995-06-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1294.0
1995-06-01 00:00:00,2018-06-30 00:00:00,1998-02-18 00:00:00,1281.0
1995-07-01 00:00:00,1995-09-18 00:00:00,1995-08-16 00:00:00,1380.0
1995-07-01 00:00:00,1995-10-18 00:00:00,1995-09-19 00:00:00,1390.0
1995-07-01 00:00:00,1996-02-22 00:00:00,1995-10-19 00:00:00,1432.0
1995-07-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1450.0
1995-07-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1464.0
1995-07-01 00:00:00,2018-06-30 00:00:00,1998-02-18 00:00:00,1461.0
1995-08-01 00:00:00,1995-10-18 00:00:00,1995-09-19 00:00:00,1398.0
1995-08-01 00:00:00,1996-02-22 00:00:00,1995-10-19 00:00:00,1392.0
1995-08-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1401.0
1995-08-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1404.0
1995-08-01 00:00:00,2018-06-30 00:00:00,1998-02-18 00:00:00,1416.0
1995-09-01 00:00:00,1995-11-27 00:00:00,1995-10-19 00:00:00,1390.0
1995-09-01 00:00:00,1996-01-15 00:00:00,1995-11-28 00:00:00,1389.0
1995-09-01 00:00:00,1996-02-22 00:00:00,1996-01-16 00:00:00,1410.0
1995-09-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1401.0
1995-09-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1378.0
1995-09-01 00:00:00,2018-06-30 00:00:00,1998-02-18 00:00:00,1369.0
1995-10-01 00:00:00,1996-01-15 00:00:00,1995-11-28 00:00:00,1337.0
1995-10-01 00:00:00,1996-02-22 00:00:00,1996-01-16 00:00:00,1343.0
1995-10-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1351.0
1995-10-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1382.0
1995-10-01 00:00:00,2018-06-30 00:00:00,1998-02-18 00:00:00,1369.0
1995-11-01 00:00:00,1996-02-22 00:00:00,1996-01-16 00:00:00,1420.0
1995-11-01 00:00:00,1997-02-19 00:00:00,1996-02-23 00:00:00,1458.0
1995-11-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1451.0
1995-11-01 00:00:00,2018-06-30 00:00:00,1998-02-18 00:00:00,1452.0
1995-12-01 00:00:00,1996-03-16 00:00:00,1996-02-23 00:00:00,1385.0
1995-12-01 00:00:00,1997-02-19 00:00:00,1996-03-17 00:00:00,1425.0
1995-12-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1404.0
1995-12-01 00:00:00,2018-06-30 00:00:00,1998-02-18 00:00:00,1431.0
1996-01-01 00:00:00,1996-03-16 00:00:00,1996-02-23 00:00:00,1446.0
1996-01-01 00:00:00,1996-04-16 00:00:00,1996-03-17 00:00:00,1447.0
1996-01-01 00:00:00,1997-02-19 00:00:00,1996-04-17 00:00:00,1453.0
1996-01-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1444.0
1996-01-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1485.0
1996-01-01 00:00:00,2018-06-30 00:00:00,1999-02-17 00:00:00,1467.0
1996-02-01 00:00:00,1996-04-16 00:00:00,1996-03-17 00:00:00,1490.0
1996-02-01 00:00:00,1996-05-15 00:00:00,1996-04-17 00:00:00,1505.0
1996-02-01 00:00:00,1997-02-19 00:00:00,1996-05-16 00:00:00,1514.0
1996-02-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1520.0
1996-02-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1505.0
1996-02-01 00:00:00,2018-06-30 00:00:00,1999-02-17 00:00:00,1491.0
1996-03-01 00:00:00,1996-05-15 00:00:00,1996-04-17 00:00:00,1447.0
1996-03-01 00:00:00,1996-06-17 00:00:00,1996-05-16 00:00:00,1435.0
1996-03-01 00:00:00,1997-02-19 00:00:00,1996-06-18 00:00:00,1439.0
1996-03-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1429.0
1996-03-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1423.0
1996-03-01 00:00:00,2018-06-30 00:00:00,1999-02-17 00:00:00,1424.0
1996-04-01 00:00:00,1996-06-17 00:00:00,1996-05-16 00:00:00,1519.0
1996-04-01 00:00:00,1996-07-16 00:00:00,1996-06-18 00:00:00,1505.0
1996-04-01 00:00:00,1997-02-19 00:00:00,1996-07-17 00:00:00,1511.0
1996-04-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1522.0
1996-04-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1515.0
1996-04-01 00:00:00,2018-06-30 00:00:00,1999-02-17 00:00:00,1516.0
1996-05-01 00:00:00,1996-07-16 00:00:00,1996-06-18 00:00:00,1434.0
1996-05-01 00:00:00,1996-08-15 00:00:00,1996-07-17 00:00:00,1461.0
1996-05-01 00:00:00,1997-02-19 00:00:00,1996-08-16 00:00:00,1478.0
1996-05-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1476.0
1996-05-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1490.0
1996-05-01 00:00:00,2018-06-30 00:00:00,1999-02-17 00:00:00,1504.0
1996-06-01 00:00:00,1996-08-15 00:00:00,1996-07-17 00:00:00,1480.0
1996-06-01 00:00:00,1996-09-18 00:00:00,1996-08-16 00:00:00,1474.0
1996-06-01 00:00:00,1997-02-19 00:00:00,1996-09-19 00:00:00,1490.0
1996-06-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1488.0
1996-06-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1464.0
1996-06-01 00:00:00,2018-06-30 00:00:00,1999-02-17 00:00:00,1467.0
1996-07-01 00:00:00,1996-09-18 00:00:00,1996-08-16 00:00:00,1455.0
1996-07-01 00:00:00,1996-10-16 00:00:00,1996-09-19 00:00:00,1460.0
1996-07-01 00:00:00,1997-02-19 00:00:00,1996-10-17 00:00:00,1470.0
1996-07-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1492.0
1996-07-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1488.0
1996-07-01 00:00:00,2018-06-30 00:00:00,1999-02-17 00:00:00,1472.0
1996-08-01 00:00:00,1996-10-16 00:00:00,1996-09-19 00:00:00,1525.0
1996-08-01 00:00:00,1996-11-18 00:00:00,1996-10-17 00:00:00,1529.0
1996-08-01 00:00:00,1997-02-19 00:00:00,1996-11-19 00:00:00,1533.0
1996-08-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1515.0
1996-08-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1540.0
1996-08-01 00:00:00,2018-06-30 00:00:00,1999-02-17 00:00:00,1557.0
1996-09-01 00:00:00,1996-11-18 00:00:00,1996-10-17 00:00:00,1438.0
1996-09-01 00:00:00,1996-12-16 00:00:00,1996-11-19 00:00:00,1440.0
1996-09-01 00:00:00,1997-02-19 00:00:00,1996-12-17 00:00:00,1461.0
1996-09-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1470.0
1996-09-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1455.0
1996-09-01 00:00:00,2018-06-30 00:00:00,1999-02-17 00:00:00,1475.0
1996-10-01 00:00:00,1996-12-16 00:00:00,1996-11-19 00:00:00,1366.0
1996-10-01 00:00:00,1997-01-21 00:00:00,1996-12-17 00:00:00,1386.0
1996-10-01 00:00:00,1997-02-19 00:00:00,1997-01-22 00:00:00,1385.0
1996-10-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1407.0
1996-10-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1398.0
1996-10-01 00:00:00,2018-06-30 00:00:00,1999-02-17 00:00:00,1392.0
1996-11-01 00:00:00,1997-02-19 00:00:00,1996-12-17 00:00:00,1514.0
1996-11-01 00:00:00,1998-02-17 00:00:00,1997-02-20 00:00:00,1486.0
1996-11-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1491.0
1996-11-01 00:00:00,2018-06-30 00:00:00,1999-02-17 00:00:00,1489.0
1996-12-01 00:00:00,1997-02-19 00:00:00,1997-01-22 00:00:00,1329.0
1996-12-01 00:00:00,1997-03-17 00:00:00,1997-02-20 00:00:00,1323.0
1996-12-01 00:00:00,1998-02-17 00:00:00,1997-03-18 00:00:00,1353.0
1996-12-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1384.0
1996-12-01 00:00:00,2018-06-30 00:00:00,1999-02-17 00:00:00,1370.0
1997-01-01 00:00:00,1997-03-17 00:00:00,1997-02-20 00:00:00,1350.0
1997-01-01 00:00:00,1997-04-15 00:00:00,1997-03-18 00:00:00,1362.0
1997-01-01 00:00:00,1998-02-17 00:00:00,1997-04-16 00:00:00,1375.0
1997-01-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1394.0
1997-01-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1373.0
1997-01-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1355.0
1997-02-01 00:00:00,1997-04-15 00:00:00,1997-03-18 00:00:00,1528.0
1997-02-01 00:00:00,1997-05-15 00:00:00,1997-04-16 00:00:00,1522.0
1997-02-01 00:00:00,1998-02-17 00:00:00,1997-05-16 00:00:00,1554.0
1997-02-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1547.0
1997-02-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1532.0
1997-02-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1486.0
1997-03-01 00:00:00,1997-05-15 00:00:00,1997-04-16 00:00:00,1425.0
1997-03-01 00:00:00,1997-06-16 00:00:00,1997-05-16 00:00:00,1435.0
1997-03-01 00:00:00,1998-02-17 00:00:00,1997-06-17 00:00:00,1479.0
1997-03-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1477.0
1997-03-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1471.0
1997-03-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1457.0
1997-04-01 00:00:00,1997-06-16 00:00:00,1997-05-16 00:00:00,1473.0
1997-04-01 00:00:00,1997-07-16 00:00:00,1997-06-17 00:00:00,1468.0
1997-04-01 00:00:00,1998-02-17 00:00:00,1997-07-17 00:00:00,1483.0
1997-04-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1480.0
1997-04-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1487.0
1997-04-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1492.0
1997-05-01 00:00:00,1997-07-16 00:00:00,1997-06-17 00:00:00,1397.0
1997-05-01 00:00:00,1997-08-18 00:00:00,1997-07-17 00:00:00,1385.0
1997-05-01 00:00:00,1998-02-17 00:00:00,1997-08-19 00:00:00,1402.0
1997-05-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1404.0
1997-05-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1429.0
1997-05-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1442.0
1997-06-01 00:00:00,1997-08-18 00:00:00,1997-07-17 00:00:00,1452.0
1997-06-01 00:00:00,1997-09-16 00:00:00,1997-08-19 00:00:00,1447.0
1997-06-01 00:00:00,1998-02-17 00:00:00,1997-09-17 00:00:00,1503.0
1997-06-01 00:00:00,2000-02-15 00:00:00,1998-02-18 00:00:00,1502.0
