date,realtime_end,realtime_start,TCU
1995-11-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.4039
1995-12-01 00:00:00,1997-01-26 00:00:00,1996-11-15 00:00:00,82.9
1995-12-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,83.0
1995-12-01 00:00:00,1999-11-29 00:00:00,1997-12-09 00:00:00,82.3
1995-12-01 00:00:00,2001-11-26 00:00:00,1999-11-30 00:00:00,82.4
1995-12-01 00:00:00,2002-12-04 00:00:00,2001-11-27 00:00:00,82.5
1995-12-01 00:00:00,2004-12-21 00:00:00,2002-12-05 00:00:00,82.9
1995-12-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,83.0
1995-12-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,83.2
1995-12-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,83.3
1995-12-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,83.5
1995-12-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,83.6
1995-12-01 00:00:00,2012-03-29 00:00:00,2010-06-25 00:00:00,83.5
1995-12-01 00:00:00,2018-02-14 00:00:00,2012-03-30 00:00:00,83.4
1995-12-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,83.3995
1995-12-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.3632
1996-01-01 00:00:00,1997-12-08 00:00:00,1996-11-15 00:00:00,82.4
1996-01-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,81.8
1996-01-01 00:00:00,1999-11-29 00:00:00,1998-11-24 00:00:00,81.7
1996-01-01 00:00:00,2000-12-04 00:00:00,1999-11-30 00:00:00,81.8
1996-01-01 00:00:00,2005-11-06 00:00:00,2000-12-05 00:00:00,81.9
1996-01-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,82.1
1996-01-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,82.3
1996-01-01 00:00:00,2012-03-29 00:00:00,2008-03-28 00:00:00,82.6
1996-01-01 00:00:00,2018-02-14 00:00:00,2012-03-30 00:00:00,82.5
1996-01-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,82.4927
1996-01-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,82.4533
1996-02-01 00:00:00,1997-01-26 00:00:00,1996-11-15 00:00:00,83.3
1996-02-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,83.2
1996-02-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,82.5
1996-02-01 00:00:00,2001-11-26 00:00:00,1998-11-24 00:00:00,82.4
1996-02-01 00:00:00,2002-12-04 00:00:00,2001-11-27 00:00:00,82.5
1996-02-01 00:00:00,2004-12-21 00:00:00,2002-12-05 00:00:00,82.6
1996-02-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,82.7
1996-02-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,83.0
1996-02-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,83.2
1996-02-01 00:00:00,2012-03-29 00:00:00,2008-03-28 00:00:00,83.6
1996-02-01 00:00:00,2014-04-15 00:00:00,2012-03-30 00:00:00,83.5
1996-02-01 00:00:00,2018-02-14 00:00:00,2014-04-16 00:00:00,83.4
1996-02-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,83.409
1996-02-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.3618
1996-03-01 00:00:00,1997-12-08 00:00:00,1996-11-15 00:00:00,82.6
1996-03-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,81.9
1996-03-01 00:00:00,2000-12-04 00:00:00,1998-11-24 00:00:00,81.8
1996-03-01 00:00:00,2004-12-21 00:00:00,2000-12-05 00:00:00,82.0
1996-03-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,82.1
1996-03-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,82.5
1996-03-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,82.6
1996-03-01 00:00:00,2012-03-29 00:00:00,2008-03-28 00:00:00,83.1
1996-03-01 00:00:00,2016-03-31 00:00:00,2012-03-30 00:00:00,83.0
1996-03-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,82.9
1996-03-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,82.943
1996-03-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,82.8953
1996-04-01 00:00:00,1997-01-26 00:00:00,1996-11-15 00:00:00,83.0
1996-04-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,83.1
1996-04-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,82.5
1996-04-01 00:00:00,2000-12-04 00:00:00,1998-11-24 00:00:00,82.4
1996-04-01 00:00:00,2002-12-04 00:00:00,2000-12-05 00:00:00,82.5
1996-04-01 00:00:00,2003-11-09 00:00:00,2002-12-05 00:00:00,82.4
1996-04-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,82.3
1996-04-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,82.5
1996-04-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,82.9
1996-04-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,83.0
1996-04-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,83.3
1996-04-01 00:00:00,2011-03-24 00:00:00,2009-03-27 00:00:00,83.4
1996-04-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,83.5
1996-04-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,83.4
1996-04-01 00:00:00,2018-02-14 00:00:00,2013-03-22 00:00:00,83.3
1996-04-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,83.3087
1996-04-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.2719
1996-05-01 00:00:00,1997-01-26 00:00:00,1996-11-15 00:00:00,83.3
1996-05-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,83.2
1996-05-01 00:00:00,2000-12-04 00:00:00,1997-12-09 00:00:00,82.7
1996-05-01 00:00:00,2001-11-26 00:00:00,2000-12-05 00:00:00,82.8
1996-05-01 00:00:00,2002-12-04 00:00:00,2001-11-27 00:00:00,82.7
1996-05-01 00:00:00,2004-12-21 00:00:00,2002-12-05 00:00:00,82.5
1996-05-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,82.7
1996-05-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,83.1
1996-05-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,83.2
1996-05-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,83.4
1996-05-01 00:00:00,2011-03-24 00:00:00,2009-03-27 00:00:00,83.5
1996-05-01 00:00:00,2013-03-21 00:00:00,2011-03-25 00:00:00,83.6
1996-05-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,83.5
1996-05-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,83.6
1996-05-01 00:00:00,2018-02-14 00:00:00,2015-07-21 00:00:00,83.5
1996-05-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,83.5334
1996-05-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.4885
1996-06-01 00:00:00,1997-01-26 00:00:00,1996-11-15 00:00:00,83.7
1996-06-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,83.5
1996-06-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,82.8
1996-06-01 00:00:00,2000-12-04 00:00:00,1998-11-24 00:00:00,82.9
1996-06-01 00:00:00,2001-11-26 00:00:00,2000-12-05 00:00:00,83.1
1996-06-01 00:00:00,2003-11-09 00:00:00,2001-11-27 00:00:00,82.9
1996-06-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,82.8
1996-06-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,83.1
1996-06-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,83.5
1996-06-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,83.6
1996-06-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,83.7
1996-06-01 00:00:00,2011-03-24 00:00:00,2009-03-27 00:00:00,83.9
1996-06-01 00:00:00,2013-03-21 00:00:00,2011-03-25 00:00:00,84.0
1996-06-01 00:00:00,2015-07-20 00:00:00,2013-03-22 00:00:00,83.9
1996-06-01 00:00:00,2018-02-14 00:00:00,2015-07-21 00:00:00,83.8
1996-06-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,83.8348
1996-06-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.8002
1996-07-01 00:00:00,1997-01-26 00:00:00,1996-11-15 00:00:00,83.4
1996-07-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,83.2
1996-07-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,82.6
1996-07-01 00:00:00,1999-11-29 00:00:00,1998-11-24 00:00:00,82.7
1996-07-01 00:00:00,2000-12-04 00:00:00,1999-11-30 00:00:00,82.6
1996-07-01 00:00:00,2002-12-04 00:00:00,2000-12-05 00:00:00,82.7
1996-07-01 00:00:00,2003-11-09 00:00:00,2002-12-05 00:00:00,82.5
1996-07-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,82.3
1996-07-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,82.6
1996-07-01 00:00:00,2008-03-27 00:00:00,2005-11-07 00:00:00,83.0
1996-07-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,83.2
1996-07-01 00:00:00,2011-03-24 00:00:00,2009-03-27 00:00:00,83.4
1996-07-01 00:00:00,2013-03-21 00:00:00,2011-03-25 00:00:00,83.5
1996-07-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,83.4
1996-07-01 00:00:00,2018-02-14 00:00:00,2014-04-16 00:00:00,83.3
1996-07-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,83.3022
1996-07-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.3004
1996-08-01 00:00:00,1996-12-15 00:00:00,1996-11-15 00:00:00,83.4
1996-08-01 00:00:00,1997-01-26 00:00:00,1996-12-16 00:00:00,83.5
1996-08-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,83.2
1996-08-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,82.5
1996-08-01 00:00:00,2001-11-26 00:00:00,1998-11-24 00:00:00,82.8
1996-08-01 00:00:00,2002-12-04 00:00:00,2001-11-27 00:00:00,82.9
1996-08-01 00:00:00,2003-11-09 00:00:00,2002-12-05 00:00:00,82.6
1996-08-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,82.5
1996-08-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,82.8
1996-08-01 00:00:00,2008-03-27 00:00:00,2005-11-07 00:00:00,83.2
1996-08-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,83.4
1996-08-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,83.5
1996-08-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,83.6
1996-08-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,83.7
1996-08-01 00:00:00,2014-04-15 00:00:00,2012-03-30 00:00:00,83.6
1996-08-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,83.5
1996-08-01 00:00:00,2018-02-14 00:00:00,2015-07-21 00:00:00,83.4
1996-08-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,83.4108
1996-08-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.3893
1996-09-01 00:00:00,1996-12-15 00:00:00,1996-11-15 00:00:00,83.4
1996-09-01 00:00:00,1997-01-16 00:00:00,1996-12-16 00:00:00,83.3
1996-09-01 00:00:00,1997-01-26 00:00:00,1997-01-17 00:00:00,83.4
1996-09-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,83.1
1996-09-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,82.4
1996-09-01 00:00:00,1999-11-29 00:00:00,1998-11-24 00:00:00,82.5
1996-09-01 00:00:00,2000-12-04 00:00:00,1999-11-30 00:00:00,82.8
1996-09-01 00:00:00,2001-11-26 00:00:00,2000-12-05 00:00:00,82.9
1996-09-01 00:00:00,2002-12-04 00:00:00,2001-11-27 00:00:00,83.0
1996-09-01 00:00:00,2003-11-09 00:00:00,2002-12-05 00:00:00,82.7
1996-09-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,82.6
1996-09-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,82.9
1996-09-01 00:00:00,2008-03-27 00:00:00,2005-11-07 00:00:00,83.3
1996-09-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,83.4
1996-09-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,83.6
1996-09-01 00:00:00,2013-03-21 00:00:00,2010-06-25 00:00:00,83.7
1996-09-01 00:00:00,2018-02-14 00:00:00,2013-03-22 00:00:00,83.6
1996-09-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,83.5901
1996-09-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.568
1996-10-01 00:00:00,1996-12-15 00:00:00,1996-11-15 00:00:00,82.7
1996-10-01 00:00:00,1997-01-16 00:00:00,1996-12-16 00:00:00,82.9
1996-10-01 00:00:00,1997-01-26 00:00:00,1997-01-17 00:00:00,83.0
1996-10-01 00:00:00,1997-02-13 00:00:00,1997-01-27 00:00:00,82.8
1996-10-01 00:00:00,1997-12-08 00:00:00,1997-02-14 00:00:00,83.0
1996-10-01 00:00:00,1999-11-29 00:00:00,1997-12-09 00:00:00,82.2
1996-10-01 00:00:00,2000-12-04 00:00:00,1999-11-30 00:00:00,82.4
1996-10-01 00:00:00,2001-11-26 00:00:00,2000-12-05 00:00:00,82.5
1996-10-01 00:00:00,2002-12-04 00:00:00,2001-11-27 00:00:00,82.6
1996-10-01 00:00:00,2003-11-09 00:00:00,2002-12-05 00:00:00,82.4
1996-10-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,82.3
1996-10-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,82.6
1996-10-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,82.9
1996-10-01 00:00:00,2009-03-26 00:00:00,2006-12-11 00:00:00,83.0
1996-10-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,83.2
1996-10-01 00:00:00,2013-03-21 00:00:00,2010-06-25 00:00:00,83.3
1996-10-01 00:00:00,2015-07-20 00:00:00,2013-03-22 00:00:00,83.2
1996-10-01 00:00:00,2018-02-14 00:00:00,2015-07-21 00:00:00,83.1
1996-10-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,83.1382
1996-10-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.1251
1996-11-01 00:00:00,1997-01-16 00:00:00,1996-12-16 00:00:00,83.3
1996-11-01 00:00:00,1997-01-26 00:00:00,1997-01-17 00:00:00,83.4
1996-11-01 00:00:00,1997-02-13 00:00:00,1997-01-27 00:00:00,83.2
1996-11-01 00:00:00,1997-12-08 00:00:00,1997-02-14 00:00:00,83.4
1996-11-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,82.5
1996-11-01 00:00:00,1999-11-29 00:00:00,1998-11-24 00:00:00,82.3
1996-11-01 00:00:00,2000-12-04 00:00:00,1999-11-30 00:00:00,82.7
1996-11-01 00:00:00,2002-12-04 00:00:00,2000-12-05 00:00:00,83.0
1996-11-01 00:00:00,2003-11-09 00:00:00,2002-12-05 00:00:00,82.8
1996-11-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,82.7
1996-11-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,83.0
1996-11-01 00:00:00,2008-03-27 00:00:00,2005-11-07 00:00:00,83.3
1996-11-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,83.4
1996-11-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,83.5
1996-11-01 00:00:00,2013-03-21 00:00:00,2010-06-25 00:00:00,83.6
1996-11-01 00:00:00,2015-07-20 00:00:00,2013-03-22 00:00:00,83.5
1996-11-01 00:00:00,2017-03-30 00:00:00,2015-07-21 00:00:00,83.4
1996-11-01 00:00:00,2018-02-14 00:00:00,2017-03-31 00:00:00,83.5
1996-11-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,83.4565
1996-11-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.4491
1996-12-01 00:00:00,1997-01-26 00:00:00,1997-01-17 00:00:00,83.8
1996-12-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,83.5
1996-12-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,82.5
1996-12-01 00:00:00,1999-11-29 00:00:00,1998-11-24 00:00:00,82.2
1996-12-01 00:00:00,2000-12-04 00:00:00,1999-11-30 00:00:00,82.6
1996-12-01 00:00:00,2001-11-26 00:00:00,2000-12-05 00:00:00,83.0
1996-12-01 00:00:00,2002-12-04 00:00:00,2001-11-27 00:00:00,83.1
1996-12-01 00:00:00,2003-11-09 00:00:00,2002-12-05 00:00:00,83.0
1996-12-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,82.8
1996-12-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,83.2
1996-12-01 00:00:00,2009-03-26 00:00:00,2005-11-07 00:00:00,83.5
1996-12-01 00:00:00,2013-03-21 00:00:00,2009-03-27 00:00:00,83.7
1996-12-01 00:00:00,2016-03-31 00:00:00,2013-03-22 00:00:00,83.6
1996-12-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,83.5
1996-12-01 00:00:00,2018-02-14 00:00:00,2017-03-31 00:00:00,83.6
1996-12-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,83.5879
1996-12-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.584
1997-01-01 00:00:00,1997-03-13 00:00:00,1997-02-14 00:00:00,83.3
1997-01-01 00:00:00,1997-04-15 00:00:00,1997-03-14 00:00:00,83.2
1997-01-01 00:00:00,1997-05-14 00:00:00,1997-04-16 00:00:00,83.4
1997-01-01 00:00:00,1997-12-08 00:00:00,1997-05-15 00:00:00,83.3
1997-01-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,82.4
1997-01-01 00:00:00,1999-11-29 00:00:00,1998-11-24 00:00:00,82.3
1997-01-01 00:00:00,2000-12-04 00:00:00,1999-11-30 00:00:00,82.6
1997-01-01 00:00:00,2001-11-26 00:00:00,2000-12-05 00:00:00,83.0
1997-01-01 00:00:00,2002-12-04 00:00:00,2001-11-27 00:00:00,83.1
1997-01-01 00:00:00,2003-11-09 00:00:00,2002-12-05 00:00:00,82.9
1997-01-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,82.7
1997-01-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,83.1
1997-01-01 00:00:00,2008-03-27 00:00:00,2005-11-07 00:00:00,83.3
1997-01-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,83.2
1997-01-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,83.3
1997-01-01 00:00:00,2013-03-21 00:00:00,2010-06-25 00:00:00,83.4
1997-01-01 00:00:00,2016-03-31 00:00:00,2013-03-22 00:00:00,83.3
1997-01-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,83.2
1997-01-01 00:00:00,2018-02-14 00:00:00,2017-03-31 00:00:00,83.3
1997-01-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,83.2887
1997-01-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.2909
1997-02-01 00:00:00,1997-04-15 00:00:00,1997-03-14 00:00:00,83.3
1997-02-01 00:00:00,1997-05-14 00:00:00,1997-04-16 00:00:00,83.6
1997-02-01 00:00:00,1997-12-08 00:00:00,1997-05-15 00:00:00,83.5
1997-02-01 00:00:00,1999-11-29 00:00:00,1997-12-09 00:00:00,82.6
1997-02-01 00:00:00,2000-12-04 00:00:00,1999-11-30 00:00:00,83.0
1997-02-01 00:00:00,2001-11-26 00:00:00,2000-12-05 00:00:00,83.5
1997-02-01 00:00:00,2003-11-09 00:00:00,2001-11-27 00:00:00,83.6
1997-02-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,83.5
1997-02-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,83.7
1997-02-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,83.9
1997-02-01 00:00:00,2009-03-26 00:00:00,2006-12-11 00:00:00,83.8
1997-02-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,83.9
1997-02-01 00:00:00,2012-03-29 00:00:00,2010-06-25 00:00:00,84.0
1997-02-01 00:00:00,2016-03-31 00:00:00,2012-03-30 00:00:00,83.9
1997-02-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,83.8
1997-02-01 00:00:00,2018-02-14 00:00:00,2017-03-31 00:00:00,83.9
1997-02-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,83.8734
1997-02-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.8681
1997-03-01 00:00:00,1997-05-14 00:00:00,1997-04-16 00:00:00,84.1
1997-03-01 00:00:00,1997-06-16 00:00:00,1997-05-15 00:00:00,83.7
1997-03-01 00:00:00,1997-12-08 00:00:00,1997-06-17 00:00:00,83.6
1997-03-01 00:00:00,1999-11-29 00:00:00,1997-12-09 00:00:00,82.5
1997-03-01 00:00:00,2000-12-04 00:00:00,1999-11-30 00:00:00,83.0
1997-03-01 00:00:00,2002-12-04 00:00:00,2000-12-05 00:00:00,83.3
1997-03-01 00:00:00,2003-11-09 00:00:00,2002-12-05 00:00:00,83.6
1997-03-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,83.4
1997-03-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,83.7
1997-03-01 00:00:00,2008-03-27 00:00:00,2005-11-07 00:00:00,84.1
1997-03-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,84.0
1997-03-01 00:00:00,2013-03-21 00:00:00,2009-03-27 00:00:00,84.2
1997-03-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,84.1
1997-03-01 00:00:00,2018-02-14 00:00:00,2014-04-16 00:00:00,84.0
1997-03-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,84.0384
1997-03-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,84.0167
1997-04-01 00:00:00,1997-06-16 00:00:00,1997-05-15 00:00:00,83.4
1997-04-01 00:00:00,1997-12-08 00:00:00,1997-06-17 00:00:00,83.6
1997-04-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,82.6
1997-04-01 00:00:00,1999-11-29 00:00:00,1998-11-24 00:00:00,82.7
1997-04-01 00:00:00,2000-12-04 00:00:00,1999-11-30 00:00:00,83.1
1997-04-01 00:00:00,2002-12-04 00:00:00,2000-12-05 00:00:00,83.4
1997-04-01 00:00:00,2003-11-09 00:00:00,2002-12-05 00:00:00,83.6
1997-04-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,83.4
1997-04-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,83.5
1997-04-01 00:00:00,2009-03-26 00:00:00,2005-11-07 00:00:00,83.6
1997-04-01 00:00:00,2013-03-21 00:00:00,2009-03-27 00:00:00,83.8
1997-04-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,83.7
1997-04-01 00:00:00,2018-02-14 00:00:00,2014-04-16 00:00:00,83.6
1997-04-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,83.6301
1997-04-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.6057
1997-05-01 00:00:00,1997-07-15 00:00:00,1997-06-17 00:00:00,83.7
1997-05-01 00:00:00,1997-08-13 00:00:00,1997-07-16 00:00:00,83.5
1997-05-01 00:00:00,1997-09-15 00:00:00,1997-08-14 00:00:00,83.3
1997-05-01 00:00:00,1997-12-08 00:00:00,1997-09-16 00:00:00,83.5
1997-05-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,82.4
1997-05-01 00:00:00,1999-11-29 00:00:00,1998-11-24 00:00:00,82.6
1997-05-01 00:00:00,2000-12-04 00:00:00,1999-11-30 00:00:00,83.1
1997-05-01 00:00:00,2002-12-04 00:00:00,2000-12-05 00:00:00,83.3
1997-05-01 00:00:00,2003-11-09 00:00:00,2002-12-05 00:00:00,83.5
1997-05-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,83.3
1997-05-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,83.4
1997-05-01 00:00:00,2008-03-27 00:00:00,2005-11-07 00:00:00,83.6
1997-05-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,83.7
1997-05-01 00:00:00,2011-03-24 00:00:00,2009-03-27 00:00:00,83.9
1997-05-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,84.0
1997-05-01 00:00:00,2014-04-15 00:00:00,2012-03-30 00:00:00,83.9
1997-05-01 00:00:00,2018-02-14 00:00:00,2014-04-16 00:00:00,83.7
1997-05-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,83.689
1997-05-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.6433
1997-06-01 00:00:00,1997-08-13 00:00:00,1997-07-16 00:00:00,83.5
1997-06-01 00:00:00,1997-09-15 00:00:00,1997-08-14 00:00:00,83.3
1997-06-01 00:00:00,1997-12-08 00:00:00,1997-09-16 00:00:00,83.5
1997-06-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,82.3
1997-06-01 00:00:00,1999-11-29 00:00:00,1998-11-24 00:00:00,82.6
1997-06-01 00:00:00,2000-12-04 00:00:00,1999-11-30 00:00:00,83.2
1997-06-01 00:00:00,2002-12-04 00:00:00,2000-12-05 00:00:00,83.3
1997-06-01 00:00:00,2003-11-09 00:00:00,2002-12-05 00:00:00,83.5
1997-06-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,83.3
1997-06-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,83.4
1997-06-01 00:00:00,2008-03-27 00:00:00,2005-11-07 00:00:00,83.5
1997-06-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,83.6
1997-06-01 00:00:00,2011-03-24 00:00:00,2009-03-27 00:00:00,83.8
1997-06-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,83.9
1997-06-01 00:00:00,2014-04-15 00:00:00,2012-03-30 00:00:00,83.8
1997-06-01 00:00:00,2018-02-14 00:00:00,2014-04-16 00:00:00,83.6
1997-06-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,83.6391
1997-06-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,83.5875
1997-07-01 00:00:00,1997-09-15 00:00:00,1997-08-14 00:00:00,83.1
