RRS,date,realtime_end,realtime_start
163977.0,2003-06-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
163670.0,2003-06-01 00:00:00,2015-05-12 00:00:00,2012-04-30 00:00:00
163660.0,2003-06-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
163641.0,2003-06-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
172482.0,2003-07-01 00:00:00,2003-09-11 00:00:00,2003-08-15 00:00:00
172502.0,2003-07-01 00:00:00,2003-10-15 00:00:00,2003-09-12 00:00:00
172655.0,2003-07-01 00:00:00,2004-02-19 00:00:00,2003-10-16 00:00:00
172749.0,2003-07-01 00:00:00,2004-03-29 00:00:00,2004-02-20 00:00:00
171545.0,2003-07-01 00:00:00,2004-04-01 00:00:00,2004-03-30 00:00:00
171581.0,2003-07-01 00:00:00,2004-08-11 00:00:00,2004-04-02 00:00:00
171851.0,2003-07-01 00:00:00,2004-09-15 00:00:00,2004-08-12 00:00:00
171449.0,2003-07-01 00:00:00,2005-03-30 00:00:00,2004-09-16 00:00:00
165354.0,2003-07-01 00:00:00,2006-03-29 00:00:00,2005-03-31 00:00:00
165157.0,2003-07-01 00:00:00,2007-03-28 00:00:00,2006-03-30 00:00:00
165081.0,2003-07-01 00:00:00,2008-02-14 00:00:00,2007-03-29 00:00:00
165171.0,2003-07-01 00:00:00,2008-04-29 00:00:00,2008-02-15 00:00:00
164979.0,2003-07-01 00:00:00,2009-04-29 00:00:00,2008-04-30 00:00:00
165004.0,2003-07-01 00:00:00,2010-04-29 00:00:00,2009-04-30 00:00:00
165187.0,2003-07-01 00:00:00,2011-04-28 00:00:00,2010-04-30 00:00:00
165132.0,2003-07-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
164845.0,2003-07-01 00:00:00,2015-05-12 00:00:00,2012-04-30 00:00:00
164827.0,2003-07-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
164805.0,2003-07-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
173004.0,2003-08-01 00:00:00,2003-10-15 00:00:00,2003-09-16 00:00:00
174092.0,2003-08-01 00:00:00,2003-11-13 00:00:00,2003-10-16 00:00:00
173823.0,2003-08-01 00:00:00,2004-03-29 00:00:00,2003-11-14 00:00:00
172757.0,2003-08-01 00:00:00,2004-04-01 00:00:00,2004-03-30 00:00:00
172868.0,2003-08-01 00:00:00,2004-09-15 00:00:00,2004-04-02 00:00:00
173198.0,2003-08-01 00:00:00,2004-10-14 00:00:00,2004-09-16 00:00:00
173899.0,2003-08-01 00:00:00,2005-02-14 00:00:00,2004-10-15 00:00:00
173993.0,2003-08-01 00:00:00,2005-03-30 00:00:00,2005-02-15 00:00:00
167503.0,2003-08-01 00:00:00,2006-02-16 00:00:00,2005-03-31 00:00:00
167412.0,2003-08-01 00:00:00,2006-03-29 00:00:00,2006-02-17 00:00:00
167076.0,2003-08-01 00:00:00,2007-03-28 00:00:00,2006-03-30 00:00:00
167056.0,2003-08-01 00:00:00,2008-04-29 00:00:00,2007-03-29 00:00:00
166853.0,2003-08-01 00:00:00,2009-04-29 00:00:00,2008-04-30 00:00:00
166786.0,2003-08-01 00:00:00,2010-04-29 00:00:00,2009-04-30 00:00:00
166987.0,2003-08-01 00:00:00,2011-04-28 00:00:00,2010-04-30 00:00:00
167023.0,2003-08-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
166803.0,2003-08-01 00:00:00,2013-05-30 00:00:00,2012-04-30 00:00:00
166812.0,2003-08-01 00:00:00,2015-05-12 00:00:00,2013-05-31 00:00:00
166799.0,2003-08-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
166834.0,2003-08-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
173289.0,2003-09-01 00:00:00,2003-11-13 00:00:00,2003-10-16 00:00:00
172669.0,2003-09-01 00:00:00,2003-12-10 00:00:00,2003-11-14 00:00:00
172768.0,2003-09-01 00:00:00,2004-02-19 00:00:00,2003-12-11 00:00:00
172675.0,2003-09-01 00:00:00,2004-03-29 00:00:00,2004-02-20 00:00:00
171456.0,2003-09-01 00:00:00,2004-04-01 00:00:00,2004-03-30 00:00:00
171509.0,2003-09-01 00:00:00,2004-10-14 00:00:00,2004-04-02 00:00:00
171225.0,2003-09-01 00:00:00,2004-11-11 00:00:00,2004-10-15 00:00:00
171268.0,2003-09-01 00:00:00,2005-02-14 00:00:00,2004-11-12 00:00:00
171361.0,2003-09-01 00:00:00,2005-03-30 00:00:00,2005-02-15 00:00:00
165526.0,2003-09-01 00:00:00,2006-03-29 00:00:00,2005-03-31 00:00:00
165226.0,2003-09-01 00:00:00,2007-03-28 00:00:00,2006-03-30 00:00:00
165252.0,2003-09-01 00:00:00,2008-02-14 00:00:00,2007-03-29 00:00:00
165163.0,2003-09-01 00:00:00,2008-04-29 00:00:00,2008-02-15 00:00:00
165267.0,2003-09-01 00:00:00,2009-04-29 00:00:00,2008-04-30 00:00:00
165288.0,2003-09-01 00:00:00,2010-04-29 00:00:00,2009-04-30 00:00:00
165463.0,2003-09-01 00:00:00,2011-04-28 00:00:00,2010-04-30 00:00:00
165620.0,2003-09-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
165287.0,2003-09-01 00:00:00,2015-05-12 00:00:00,2012-04-30 00:00:00
165271.0,2003-09-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
165280.0,2003-09-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
172157.0,2003-10-01 00:00:00,2003-12-10 00:00:00,2003-11-18 00:00:00
172700.0,2003-10-01 00:00:00,2004-01-14 00:00:00,2003-12-11 00:00:00
172814.0,2003-10-01 00:00:00,2004-02-19 00:00:00,2004-01-15 00:00:00
172907.0,2003-10-01 00:00:00,2004-03-29 00:00:00,2004-02-20 00:00:00
172025.0,2003-10-01 00:00:00,2004-04-01 00:00:00,2004-03-30 00:00:00
172019.0,2003-10-01 00:00:00,2004-11-11 00:00:00,2004-04-02 00:00:00
171904.0,2003-10-01 00:00:00,2004-12-12 00:00:00,2004-11-12 00:00:00
171513.0,2003-10-01 00:00:00,2005-02-14 00:00:00,2004-12-13 00:00:00
171606.0,2003-10-01 00:00:00,2005-03-30 00:00:00,2005-02-15 00:00:00
165568.0,2003-10-01 00:00:00,2006-02-16 00:00:00,2005-03-31 00:00:00
165478.0,2003-10-01 00:00:00,2006-03-29 00:00:00,2006-02-17 00:00:00
164720.0,2003-10-01 00:00:00,2007-03-28 00:00:00,2006-03-30 00:00:00
164913.0,2003-10-01 00:00:00,2008-04-29 00:00:00,2007-03-29 00:00:00
164896.0,2003-10-01 00:00:00,2009-04-29 00:00:00,2008-04-30 00:00:00
164833.0,2003-10-01 00:00:00,2010-04-29 00:00:00,2009-04-30 00:00:00
165035.0,2003-10-01 00:00:00,2011-04-28 00:00:00,2010-04-30 00:00:00
165098.0,2003-10-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
164877.0,2003-10-01 00:00:00,2015-05-12 00:00:00,2012-04-30 00:00:00
164859.0,2003-10-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
164851.0,2003-10-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
174624.0,2003-11-01 00:00:00,2004-01-14 00:00:00,2003-12-16 00:00:00
175266.0,2003-11-01 00:00:00,2004-02-19 00:00:00,2004-01-15 00:00:00
175014.0,2003-11-01 00:00:00,2004-03-29 00:00:00,2004-02-20 00:00:00
174296.0,2003-11-01 00:00:00,2004-04-01 00:00:00,2004-03-30 00:00:00
174322.0,2003-11-01 00:00:00,2004-12-12 00:00:00,2004-04-02 00:00:00
173999.0,2003-11-01 00:00:00,2005-01-12 00:00:00,2004-12-13 00:00:00
174417.0,2003-11-01 00:00:00,2005-03-30 00:00:00,2005-01-13 00:00:00
167857.0,2003-11-01 00:00:00,2006-02-16 00:00:00,2005-03-31 00:00:00
167766.0,2003-11-01 00:00:00,2006-03-29 00:00:00,2006-02-17 00:00:00
167115.0,2003-11-01 00:00:00,2007-03-28 00:00:00,2006-03-30 00:00:00
167120.0,2003-11-01 00:00:00,2008-02-14 00:00:00,2007-03-29 00:00:00
166849.0,2003-11-01 00:00:00,2008-04-29 00:00:00,2008-02-15 00:00:00
166880.0,2003-11-01 00:00:00,2009-04-29 00:00:00,2008-04-30 00:00:00
166852.0,2003-11-01 00:00:00,2010-04-29 00:00:00,2009-04-30 00:00:00
167124.0,2003-11-01 00:00:00,2011-04-28 00:00:00,2010-04-30 00:00:00
167190.0,2003-11-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
166804.0,2003-11-01 00:00:00,2015-05-12 00:00:00,2012-04-30 00:00:00
166784.0,2003-11-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
166771.0,2003-11-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
175695.0,2003-12-01 00:00:00,2004-02-19 00:00:00,2004-01-15 00:00:00
175067.0,2003-12-01 00:00:00,2004-03-10 00:00:00,2004-02-20 00:00:00
175505.0,2003-12-01 00:00:00,2004-03-29 00:00:00,2004-03-11 00:00:00
174254.0,2003-12-01 00:00:00,2004-04-01 00:00:00,2004-03-30 00:00:00
174333.0,2003-12-01 00:00:00,2005-01-12 00:00:00,2004-04-02 00:00:00
173862.0,2003-12-01 00:00:00,2005-02-14 00:00:00,2005-01-13 00:00:00
173483.0,2003-12-01 00:00:00,2005-03-30 00:00:00,2005-02-15 00:00:00
167054.0,2003-12-01 00:00:00,2006-02-16 00:00:00,2005-03-31 00:00:00
166964.0,2003-12-01 00:00:00,2006-03-29 00:00:00,2006-02-17 00:00:00
165879.0,2003-12-01 00:00:00,2007-02-15 00:00:00,2006-03-30 00:00:00
165789.0,2003-12-01 00:00:00,2007-03-28 00:00:00,2007-02-16 00:00:00
165781.0,2003-12-01 00:00:00,2008-02-14 00:00:00,2007-03-29 00:00:00
165513.0,2003-12-01 00:00:00,2008-04-29 00:00:00,2008-02-15 00:00:00
165589.0,2003-12-01 00:00:00,2009-04-29 00:00:00,2008-04-30 00:00:00
165645.0,2003-12-01 00:00:00,2010-04-29 00:00:00,2009-04-30 00:00:00
165926.0,2003-12-01 00:00:00,2011-04-28 00:00:00,2010-04-30 00:00:00
166093.0,2003-12-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
165706.0,2003-12-01 00:00:00,2015-05-12 00:00:00,2012-04-30 00:00:00
165694.0,2003-12-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
165718.0,2003-12-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
173771.0,2004-01-01 00:00:00,2004-03-10 00:00:00,2004-02-20 00:00:00
175017.0,2004-01-01 00:00:00,2004-03-29 00:00:00,2004-03-11 00:00:00
173934.0,2004-01-01 00:00:00,2004-04-01 00:00:00,2004-03-30 00:00:00
173972.0,2004-01-01 00:00:00,2004-04-13 00:00:00,2004-04-02 00:00:00
174337.0,2004-01-01 00:00:00,2005-02-14 00:00:00,2004-04-14 00:00:00
174513.0,2004-01-01 00:00:00,2005-03-14 00:00:00,2005-02-15 00:00:00
174404.0,2004-01-01 00:00:00,2005-03-30 00:00:00,2005-03-15 00:00:00
167818.0,2004-01-01 00:00:00,2006-03-29 00:00:00,2005-03-31 00:00:00
166329.0,2004-01-01 00:00:00,2007-03-28 00:00:00,2006-03-30 00:00:00
166574.0,2004-01-01 00:00:00,2008-02-14 00:00:00,2007-03-29 00:00:00
166306.0,2004-01-01 00:00:00,2008-04-29 00:00:00,2008-02-15 00:00:00
166281.0,2004-01-01 00:00:00,2009-02-17 00:00:00,2008-04-30 00:00:00
166192.0,2004-01-01 00:00:00,2009-04-29 00:00:00,2009-02-18 00:00:00
166135.0,2004-01-01 00:00:00,2010-04-29 00:00:00,2009-04-30 00:00:00
166466.0,2004-01-01 00:00:00,2011-04-28 00:00:00,2010-04-30 00:00:00
166426.0,2004-01-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
166004.0,2004-01-01 00:00:00,2015-05-12 00:00:00,2012-04-30 00:00:00
165982.0,2004-01-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
165998.0,2004-01-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
175614.0,2004-02-01 00:00:00,2004-03-29 00:00:00,2004-03-17 00:00:00
174680.0,2004-02-01 00:00:00,2004-04-13 00:00:00,2004-03-30 00:00:00
175544.0,2004-02-01 00:00:00,2004-05-13 00:00:00,2004-04-14 00:00:00
175521.0,2004-02-01 00:00:00,2005-02-14 00:00:00,2004-05-14 00:00:00
175333.0,2004-02-01 00:00:00,2005-03-14 00:00:00,2005-02-15 00:00:00
175268.0,2004-02-01 00:00:00,2005-03-30 00:00:00,2005-03-15 00:00:00
168445.0,2004-02-01 00:00:00,2005-04-12 00:00:00,2005-03-31 00:00:00
168350.0,2004-02-01 00:00:00,2006-03-29 00:00:00,2005-04-13 00:00:00
167365.0,2004-02-01 00:00:00,2007-03-28 00:00:00,2006-03-30 00:00:00
167091.0,2004-02-01 00:00:00,2008-02-14 00:00:00,2007-03-29 00:00:00
166912.0,2004-02-01 00:00:00,2008-04-29 00:00:00,2008-02-15 00:00:00
166979.0,2004-02-01 00:00:00,2009-04-29 00:00:00,2008-04-30 00:00:00
166966.0,2004-02-01 00:00:00,2010-04-29 00:00:00,2009-04-30 00:00:00
167247.0,2004-02-01 00:00:00,2011-04-28 00:00:00,2010-04-30 00:00:00
167067.0,2004-02-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
166815.0,2004-02-01 00:00:00,2015-05-12 00:00:00,2012-04-30 00:00:00
166806.0,2004-02-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
166788.0,2004-02-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
177891.0,2004-03-01 00:00:00,2004-05-13 00:00:00,2004-04-14 00:00:00
178098.0,2004-03-01 00:00:00,2004-06-14 00:00:00,2004-05-14 00:00:00
178322.0,2004-03-01 00:00:00,2005-02-14 00:00:00,2004-06-15 00:00:00
178226.0,2004-03-01 00:00:00,2005-03-30 00:00:00,2005-02-15 00:00:00
170963.0,2004-03-01 00:00:00,2005-04-12 00:00:00,2005-03-31 00:00:00
171146.0,2004-03-01 00:00:00,2005-05-17 00:00:00,2005-04-13 00:00:00
171284.0,2004-03-01 00:00:00,2006-03-29 00:00:00,2005-05-18 00:00:00
169485.0,2004-03-01 00:00:00,2007-02-15 00:00:00,2006-03-30 00:00:00
169576.0,2004-03-01 00:00:00,2007-03-28 00:00:00,2007-02-16 00:00:00
169337.0,2004-03-01 00:00:00,2008-02-14 00:00:00,2007-03-29 00:00:00
169427.0,2004-03-01 00:00:00,2008-04-29 00:00:00,2008-02-15 00:00:00
169474.0,2004-03-01 00:00:00,2009-04-29 00:00:00,2008-04-30 00:00:00
169677.0,2004-03-01 00:00:00,2010-04-29 00:00:00,2009-04-30 00:00:00
169880.0,2004-03-01 00:00:00,2011-04-28 00:00:00,2010-04-30 00:00:00
169782.0,2004-03-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
169413.0,2004-03-01 00:00:00,2015-05-12 00:00:00,2012-04-30 00:00:00
169393.0,2004-03-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
169381.0,2004-03-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
176888.0,2004-04-01 00:00:00,2004-06-14 00:00:00,2004-05-14 00:00:00
176941.0,2004-04-01 00:00:00,2004-07-15 00:00:00,2004-06-15 00:00:00
176509.0,2004-04-01 00:00:00,2005-02-14 00:00:00,2004-07-16 00:00:00
176415.0,2004-04-01 00:00:00,2005-03-30 00:00:00,2005-02-15 00:00:00
169595.0,2004-04-01 00:00:00,2005-05-17 00:00:00,2005-03-31 00:00:00
169263.0,2004-04-01 00:00:00,2005-06-14 00:00:00,2005-05-18 00:00:00
168941.0,2004-04-01 00:00:00,2006-02-16 00:00:00,2005-06-15 00:00:00
169122.0,2004-04-01 00:00:00,2006-03-29 00:00:00,2006-02-17 00:00:00
167445.0,2004-04-01 00:00:00,2007-03-28 00:00:00,2006-03-30 00:00:00
167291.0,2004-04-01 00:00:00,2008-02-14 00:00:00,2007-03-29 00:00:00
167380.0,2004-04-01 00:00:00,2008-04-29 00:00:00,2008-02-15 00:00:00
167337.0,2004-04-01 00:00:00,2009-04-29 00:00:00,2008-04-30 00:00:00
167408.0,2004-04-01 00:00:00,2010-04-29 00:00:00,2009-04-30 00:00:00
167718.0,2004-04-01 00:00:00,2011-04-28 00:00:00,2010-04-30 00:00:00
167650.0,2004-04-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
167326.0,2004-04-01 00:00:00,2015-05-12 00:00:00,2012-04-30 00:00:00
167306.0,2004-04-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
167296.0,2004-04-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
177861.0,2004-05-01 00:00:00,2004-07-15 00:00:00,2004-06-15 00:00:00
177826.0,2004-05-01 00:00:00,2004-08-11 00:00:00,2004-07-16 00:00:00
177924.0,2004-05-01 00:00:00,2005-03-30 00:00:00,2004-08-12 00:00:00
171102.0,2004-05-01 00:00:00,2005-06-14 00:00:00,2005-03-31 00:00:00
171063.0,2004-05-01 00:00:00,2005-07-13 00:00:00,2005-06-15 00:00:00
171843.0,2004-05-01 00:00:00,2006-02-16 00:00:00,2005-07-14 00:00:00
172025.0,2004-05-01 00:00:00,2006-03-29 00:00:00,2006-02-17 00:00:00
169602.0,2004-05-01 00:00:00,2007-03-28 00:00:00,2006-03-30 00:00:00
169432.0,2004-05-01 00:00:00,2008-02-14 00:00:00,2007-03-29 00:00:00
169792.0,2004-05-01 00:00:00,2008-04-29 00:00:00,2008-02-15 00:00:00
169709.0,2004-05-01 00:00:00,2009-04-29 00:00:00,2008-04-30 00:00:00
169510.0,2004-05-01 00:00:00,2010-04-29 00:00:00,2009-04-30 00:00:00
169852.0,2004-05-01 00:00:00,2011-04-28 00:00:00,2010-04-30 00:00:00
169791.0,2004-05-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
169502.0,2004-05-01 00:00:00,2015-05-12 00:00:00,2012-04-30 00:00:00
169480.0,2004-05-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
169481.0,2004-05-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
175235.0,2004-06-01 00:00:00,2004-08-11 00:00:00,2004-07-16 00:00:00
176454.0,2004-06-01 00:00:00,2004-09-15 00:00:00,2004-08-12 00:00:00
176105.0,2004-06-01 00:00:00,2005-02-14 00:00:00,2004-09-16 00:00:00
176198.0,2004-06-01 00:00:00,2005-03-30 00:00:00,2005-02-15 00:00:00
169741.0,2004-06-01 00:00:00,2005-07-13 00:00:00,2005-03-31 00:00:00
169052.0,2004-06-01 00:00:00,2005-08-10 00:00:00,2005-07-14 00:00:00
169005.0,2004-06-01 00:00:00,2006-02-16 00:00:00,2005-08-11 00:00:00
169094.0,2004-06-01 00:00:00,2006-03-29 00:00:00,2006-02-17 00:00:00
165739.0,2004-06-01 00:00:00,2007-02-15 00:00:00,2006-03-30 00:00:00
165651.0,2004-06-01 00:00:00,2007-03-28 00:00:00,2007-02-16 00:00:00
166075.0,2004-06-01 00:00:00,2008-02-14 00:00:00,2007-03-29 00:00:00
166427.0,2004-06-01 00:00:00,2008-04-29 00:00:00,2008-02-15 00:00:00
166687.0,2004-06-01 00:00:00,2009-04-29 00:00:00,2008-04-30 00:00:00
166800.0,2004-06-01 00:00:00,2010-04-29 00:00:00,2009-04-30 00:00:00
167141.0,2004-06-01 00:00:00,2011-04-28 00:00:00,2010-04-30 00:00:00
167191.0,2004-06-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
166764.0,2004-06-01 00:00:00,2015-05-12 00:00:00,2012-04-30 00:00:00
166740.0,2004-06-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
166733.0,2004-06-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
177758.0,2004-07-01 00:00:00,2004-09-15 00:00:00,2004-08-17 00:00:00
177568.0,2004-07-01 00:00:00,2004-10-14 00:00:00,2004-09-16 00:00:00
177995.0,2004-07-01 00:00:00,2005-02-14 00:00:00,2004-10-15 00:00:00
178089.0,2004-07-01 00:00:00,2005-03-30 00:00:00,2005-02-15 00:00:00
171265.0,2004-07-01 00:00:00,2005-08-10 00:00:00,2005-03-31 00:00:00
171038.0,2004-07-01 00:00:00,2005-09-14 00:00:00,2005-08-11 00:00:00
171210.0,2004-07-01 00:00:00,2006-03-29 00:00:00,2005-09-15 00:00:00
168974.0,2004-07-01 00:00:00,2007-02-15 00:00:00,2006-03-30 00:00:00
168885.0,2004-07-01 00:00:00,2007-03-28 00:00:00,2007-02-16 00:00:00
168539.0,2004-07-01 00:00:00,2008-02-14 00:00:00,2007-03-29 00:00:00
168718.0,2004-07-01 00:00:00,2008-04-29 00:00:00,2008-02-15 00:00:00
168518.0,2004-07-01 00:00:00,2009-04-29 00:00:00,2008-04-30 00:00:00
168424.0,2004-07-01 00:00:00,2010-04-29 00:00:00,2009-04-30 00:00:00
168837.0,2004-07-01 00:00:00,2011-04-28 00:00:00,2010-04-30 00:00:00
168867.0,2004-07-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
168467.0,2004-07-01 00:00:00,2013-05-30 00:00:00,2012-04-30 00:00:00
168475.0,2004-07-01 00:00:00,2015-05-12 00:00:00,2013-05-31 00:00:00
168446.0,2004-07-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
168455.0,2004-07-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
177001.0,2004-08-01 00:00:00,2004-10-14 00:00:00,2004-09-16 00:00:00
177589.0,2004-08-01 00:00:00,2004-11-11 00:00:00,2004-10-15 00:00:00
177433.0,2004-08-01 00:00:00,2005-02-14 00:00:00,2004-11-12 00:00:00
177527.0,2004-08-01 00:00:00,2005-03-30 00:00:00,2005-02-15 00:00:00
170998.0,2004-08-01 00:00:00,2005-09-14 00:00:00,2005-03-31 00:00:00
171422.0,2004-08-01 00:00:00,2005-10-13 00:00:00,2005-09-15 00:00:00
171293.0,2004-08-01 00:00:00,2006-02-16 00:00:00,2005-10-14 00:00:00
171202.0,2004-08-01 00:00:00,2006-03-29 00:00:00,2006-02-17 00:00:00
168526.0,2004-08-01 00:00:00,2007-03-28 00:00:00,2006-03-30 00:00:00
168365.0,2004-08-01 00:00:00,2008-04-29 00:00:00,2007-03-29 00:00:00
168333.0,2004-08-01 00:00:00,2009-02-17 00:00:00,2008-04-30 00:00:00
168511.0,2004-08-01 00:00:00,2009-04-29 00:00:00,2009-02-18 00:00:00
168409.0,2004-08-01 00:00:00,2010-04-29 00:00:00,2009-04-30 00:00:00
168790.0,2004-08-01 00:00:00,2011-04-28 00:00:00,2010-04-30 00:00:00
168933.0,2004-08-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
168612.0,2004-08-01 00:00:00,2013-05-30 00:00:00,2012-04-30 00:00:00
168603.0,2004-08-01 00:00:00,2015-05-12 00:00:00,2013-05-31 00:00:00
168576.0,2004-08-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
168592.0,2004-08-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
179901.0,2004-09-01 00:00:00,2004-11-11 00:00:00,2004-10-19 00:00:00
179983.0,2004-09-01 00:00:00,2004-12-12 00:00:00,2004-11-12 00:00:00
180001.0,2004-09-01 00:00:00,2005-02-14 00:00:00,2004-12-13 00:00:00
180095.0,2004-09-01 00:00:00,2005-03-30 00:00:00,2005-02-15 00:00:00
173759.0,2004-09-01 00:00:00,2005-10-13 00:00:00,2005-03-31 00:00:00
173983.0,2004-09-01 00:00:00,2005-11-14 00:00:00,2005-10-14 00:00:00
173985.0,2004-09-01 00:00:00,2006-02-16 00:00:00,2005-11-15 00:00:00
173894.0,2004-09-01 00:00:00,2006-03-29 00:00:00,2006-02-17 00:00:00
171453.0,2004-09-01 00:00:00,2007-03-28 00:00:00,2006-03-30 00:00:00
171122.0,2004-09-01 00:00:00,2008-02-14 00:00:00,2007-03-29 00:00:00
171032.0,2004-09-01 00:00:00,2008-04-29 00:00:00,2008-02-15 00:00:00
170756.0,2004-09-01 00:00:00,2009-04-29 00:00:00,2008-04-30 00:00:00
170810.0,2004-09-01 00:00:00,2010-04-29 00:00:00,2009-04-30 00:00:00
171214.0,2004-09-01 00:00:00,2011-04-28 00:00:00,2010-04-30 00:00:00
171421.0,2004-09-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
171067.0,2004-09-01 00:00:00,2013-05-30 00:00:00,2012-04-30 00:00:00
171058.0,2004-09-01 00:00:00,2015-05-12 00:00:00,2013-05-31 00:00:00
171026.0,2004-09-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
171006.0,2004-09-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
179212.0,2004-10-01 00:00:00,2004-12-12 00:00:00,2004-11-17 00:00:00
180220.0,2004-10-01 00:00:00,2005-01-12 00:00:00,2004-12-13 00:00:00
180740.0,2004-10-01 00:00:00,2005-02-14 00:00:00,2005-01-13 00:00:00
180930.0,2004-10-01 00:00:00,2005-03-30 00:00:00,2005-02-15 00:00:00
174242.0,2004-10-01 00:00:00,2005-11-14 00:00:00,2005-03-31 00:00:00
174459.0,2004-10-01 00:00:00,2005-12-12 00:00:00,2005-11-15 00:00:00
174569.0,2004-10-01 00:00:00,2006-02-16 00:00:00,2005-12-13 00:00:00
174478.0,2004-10-01 00:00:00,2006-03-29 00:00:00,2006-02-17 00:00:00
171412.0,2004-10-01 00:00:00,2007-03-28 00:00:00,2006-03-30 00:00:00
171205.0,2004-10-01 00:00:00,2008-04-29 00:00:00,2007-03-29 00:00:00
171103.0,2004-10-01 00:00:00,2009-04-29 00:00:00,2008-04-30 00:00:00
170992.0,2004-10-01 00:00:00,2010-04-29 00:00:00,2009-04-30 00:00:00
171392.0,2004-10-01 00:00:00,2011-04-28 00:00:00,2010-04-30 00:00:00
171464.0,2004-10-01 00:00:00,2012-04-29 00:00:00,2011-04-29 00:00:00
171240.0,2004-10-01 00:00:00,2015-05-12 00:00:00,2012-04-30 00:00:00
171216.0,2004-10-01 00:00:00,2018-06-11 00:00:00,2015-05-13 00:00:00
171247.0,2004-10-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
180112.0,2004-11-01 00:00:00,2005-01-12 00:00:00,2004-12-17 00:00:00
180575.0,2004-11-01 00:00:00,2005-02-14 00:00:00,2005-01-13 00:00:00
180375.0,2004-11-01 00:00:00,2005-03-30 00:00:00,2005-02-15 00:00:00
173845.0,2004-11-01 00:00:00,2005-12-12 00:00:00,2005-03-31 00:00:00
174164.0,2004-11-01 00:00:00,2006-01-12 00:00:00,2005-12-13 00:00:00
174097.0,2004-11-01 00:00:00,2006-03-29 00:00:00,2006-01-13 00:00:00
171372.0,2004-11-01 00:00:00,2007-02-15 00:00:00,2006-03-30 00:00:00
171282.0,2004-11-01 00:00:00,2007-03-28 00:00:00,2007-02-16 00:00:00
171145.0,2004-11-01 00:00:00,2008-02-14 00:00:00,2007-03-29 00:00:00
170877.0,2004-11-01 00:00:00,2008-04-29 00:00:00,2008-02-15 00:00:00
170956.0,2004-11-01 00:00:00,2009-02-17 00:00:00,2008-04-30 00:00:00
170867.0,2004-11-01 00:00:00,2009-04-29 00:00:00,2009-02-18 00:00:00
