date,realtime_end,realtime_start,BP
2006-03-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,2118.0
2006-04-01 00:00:00,2006-05-23 00:00:00,2006-05-16 00:00:00,1984.0
2006-04-01 00:00:00,2007-05-15 00:00:00,2006-05-24 00:00:00,1973.0
2006-04-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1987.0
2006-04-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1998.0
2006-05-01 00:00:00,2006-06-25 00:00:00,2006-06-20 00:00:00,1932.0
2006-05-01 00:00:00,2007-05-15 00:00:00,2006-06-26 00:00:00,1946.0
2006-05-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1918.0
2006-05-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1905.0
2006-06-01 00:00:00,2006-07-26 00:00:00,2006-07-19 00:00:00,1862.0
2006-06-01 00:00:00,2007-05-15 00:00:00,2006-07-27 00:00:00,1869.0
2006-06-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1879.0
2006-06-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1867.0
2006-07-01 00:00:00,2006-08-23 00:00:00,2006-08-16 00:00:00,1747.0
2006-07-01 00:00:00,2007-05-15 00:00:00,2006-08-24 00:00:00,1763.0
2006-07-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1774.0
2006-07-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1763.0
2006-08-01 00:00:00,2006-09-26 00:00:00,2006-09-19 00:00:00,1722.0
2006-08-01 00:00:00,2007-05-15 00:00:00,2006-09-27 00:00:00,1727.0
2006-08-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1731.0
2006-08-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1722.0
2006-09-01 00:00:00,2006-10-25 00:00:00,2006-10-18 00:00:00,1619.0
2006-09-01 00:00:00,2007-05-15 00:00:00,2006-10-26 00:00:00,1638.0
2006-09-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1654.0
2006-09-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1655.0
2006-10-01 00:00:00,2006-11-27 00:00:00,2006-11-17 00:00:00,1535.0
2006-10-01 00:00:00,2007-05-15 00:00:00,2006-11-28 00:00:00,1553.0
2006-10-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1560.0
2006-10-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1570.0
2006-11-01 00:00:00,2006-12-26 00:00:00,2006-12-19 00:00:00,1506.0
2006-11-01 00:00:00,2007-05-15 00:00:00,2006-12-27 00:00:00,1513.0
2006-11-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1527.0
2006-11-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1535.0
2006-12-01 00:00:00,2007-01-25 00:00:00,2007-01-18 00:00:00,1596.0
2006-12-01 00:00:00,2007-05-15 00:00:00,2007-01-26 00:00:00,1613.0
2006-12-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1628.0
2006-12-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1638.0
2007-01-01 00:00:00,2007-02-26 00:00:00,2007-02-16 00:00:00,1568.0
2007-01-01 00:00:00,2007-05-15 00:00:00,2007-02-27 00:00:00,1571.0
2007-01-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1566.0
2007-01-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1585.0
2007-01-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1626.0
2007-02-01 00:00:00,2007-05-15 00:00:00,2007-03-20 00:00:00,1532.0
2007-02-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1541.0
2007-02-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1580.0
2007-02-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1598.0
2007-03-01 00:00:00,2007-04-24 00:00:00,2007-04-17 00:00:00,1544.0
2007-03-01 00:00:00,2007-05-15 00:00:00,2007-04-25 00:00:00,1564.0
2007-03-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1569.0
2007-03-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1578.0
2007-03-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1596.0
2007-04-01 00:00:00,2007-05-23 00:00:00,2007-05-16 00:00:00,1429.0
2007-04-01 00:00:00,2008-05-15 00:00:00,2007-05-24 00:00:00,1457.0
2007-04-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1489.0
2007-04-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1470.0
2007-05-01 00:00:00,2007-06-25 00:00:00,2007-06-19 00:00:00,1501.0
2007-05-01 00:00:00,2008-05-15 00:00:00,2007-06-26 00:00:00,1520.0
2007-05-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1522.0
2007-05-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1493.0
2007-06-01 00:00:00,2007-07-25 00:00:00,2007-07-18 00:00:00,1406.0
2007-06-01 00:00:00,2008-05-15 00:00:00,2007-07-26 00:00:00,1413.0
2007-06-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1433.0
2007-06-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1407.0
2007-07-01 00:00:00,2007-08-23 00:00:00,2007-08-16 00:00:00,1373.0
2007-07-01 00:00:00,2008-05-15 00:00:00,2007-08-24 00:00:00,1389.0
2007-07-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1386.0
2007-07-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1361.0
2007-08-01 00:00:00,2007-09-26 00:00:00,2007-09-19 00:00:00,1307.0
2007-08-01 00:00:00,2008-05-15 00:00:00,2007-09-27 00:00:00,1322.0
2007-08-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1343.0
2007-08-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1321.0
2007-09-01 00:00:00,2007-10-24 00:00:00,2007-10-17 00:00:00,1226.0
2007-09-01 00:00:00,2008-05-15 00:00:00,2007-10-25 00:00:00,1261.0
2007-09-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1277.0
2007-09-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1261.0
2007-10-01 00:00:00,2007-11-27 00:00:00,2007-11-20 00:00:00,1178.0
2007-10-01 00:00:00,2008-05-15 00:00:00,2007-11-28 00:00:00,1170.0
2007-10-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1182.0
2007-10-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1192.0
2007-11-01 00:00:00,2007-12-26 00:00:00,2007-12-18 00:00:00,1152.0
2007-11-01 00:00:00,2008-05-15 00:00:00,2007-12-27 00:00:00,1162.0
2007-11-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1187.0
2007-11-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1224.0
2007-12-01 00:00:00,2008-01-27 00:00:00,2008-01-17 00:00:00,1068.0
2007-12-01 00:00:00,2008-05-15 00:00:00,2008-01-28 00:00:00,1080.0
2007-12-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1111.0
2007-12-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1149.0
2008-01-01 00:00:00,2008-02-26 00:00:00,2008-02-20 00:00:00,1048.0
2008-01-01 00:00:00,2008-05-15 00:00:00,2008-02-27 00:00:00,1061.0
2008-01-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1052.0
2008-01-01 00:00:00,2010-05-17 00:00:00,2009-05-19 00:00:00,1102.0
2008-01-01 00:00:00,2018-06-30 00:00:00,2010-05-18 00:00:00,1094.0
2008-02-01 00:00:00,2008-03-25 00:00:00,2008-03-18 00:00:00,978.0
2008-02-01 00:00:00,2008-05-15 00:00:00,2008-03-26 00:00:00,984.0
2008-02-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,981.0
2008-02-01 00:00:00,2010-05-17 00:00:00,2009-05-19 00:00:00,1015.0
2008-02-01 00:00:00,2018-06-30 00:00:00,2010-05-18 00:00:00,1014.0
2008-03-01 00:00:00,2008-04-23 00:00:00,2008-04-16 00:00:00,927.0
2008-03-01 00:00:00,2008-05-15 00:00:00,2008-04-24 00:00:00,928.0
2008-03-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,932.0
2008-03-01 00:00:00,2010-05-17 00:00:00,2009-05-19 00:00:00,968.0
2008-03-01 00:00:00,2018-06-30 00:00:00,2010-05-18 00:00:00,967.0
2008-04-01 00:00:00,2008-05-26 00:00:00,2008-05-16 00:00:00,978.0
2008-04-01 00:00:00,2009-05-18 00:00:00,2008-05-27 00:00:00,982.0
2008-04-01 00:00:00,2010-05-17 00:00:00,2009-05-19 00:00:00,991.0
2008-04-01 00:00:00,2018-06-30 00:00:00,2010-05-18 00:00:00,1008.0
2008-05-01 00:00:00,2008-06-24 00:00:00,2008-06-17 00:00:00,969.0
2008-05-01 00:00:00,2010-05-17 00:00:00,2008-06-25 00:00:00,978.0
2008-05-01 00:00:00,2018-06-30 00:00:00,2010-05-18 00:00:00,995.0
2008-06-01 00:00:00,2008-07-24 00:00:00,2008-07-17 00:00:00,1091.0
2008-06-01 00:00:00,2009-05-18 00:00:00,2008-07-25 00:00:00,1138.0
2008-06-01 00:00:00,2010-05-17 00:00:00,2009-05-19 00:00:00,1174.0
2008-06-01 00:00:00,2018-06-30 00:00:00,2010-05-18 00:00:00,1180.0
2008-07-01 00:00:00,2009-05-18 00:00:00,2008-08-19 00:00:00,937.0
2008-07-01 00:00:00,2010-05-17 00:00:00,2009-05-19 00:00:00,924.0
2008-07-01 00:00:00,2018-06-30 00:00:00,2010-05-18 00:00:00,921.0
2008-08-01 00:00:00,2008-09-24 00:00:00,2008-09-17 00:00:00,854.0
2008-08-01 00:00:00,2010-05-17 00:00:00,2008-09-25 00:00:00,857.0
2008-08-01 00:00:00,2018-06-30 00:00:00,2010-05-18 00:00:00,858.0
2008-09-01 00:00:00,2008-10-26 00:00:00,2008-10-17 00:00:00,786.0
2008-09-01 00:00:00,2009-05-18 00:00:00,2008-10-27 00:00:00,805.0
2008-09-01 00:00:00,2010-05-17 00:00:00,2009-05-19 00:00:00,806.0
2008-09-01 00:00:00,2018-06-30 00:00:00,2010-05-18 00:00:00,797.0
2008-10-01 00:00:00,2008-11-25 00:00:00,2008-11-19 00:00:00,708.0
2008-10-01 00:00:00,2009-05-18 00:00:00,2008-11-26 00:00:00,730.0
2008-10-01 00:00:00,2010-05-17 00:00:00,2009-05-19 00:00:00,729.0
2008-10-01 00:00:00,2018-06-30 00:00:00,2010-05-18 00:00:00,736.0
2008-11-01 00:00:00,2008-12-22 00:00:00,2008-12-16 00:00:00,616.0
2008-11-01 00:00:00,2009-05-18 00:00:00,2008-12-23 00:00:00,615.0
2008-11-01 00:00:00,2010-05-17 00:00:00,2009-05-19 00:00:00,630.0
2008-11-01 00:00:00,2018-06-30 00:00:00,2010-05-18 00:00:00,626.0
2008-12-01 00:00:00,2009-01-28 00:00:00,2009-01-22 00:00:00,549.0
2008-12-01 00:00:00,2009-05-18 00:00:00,2009-01-29 00:00:00,547.0
2008-12-01 00:00:00,2010-05-17 00:00:00,2009-05-19 00:00:00,564.0
2008-12-01 00:00:00,2018-06-30 00:00:00,2010-05-18 00:00:00,554.0
2009-01-01 00:00:00,2009-02-25 00:00:00,2009-02-18 00:00:00,521.0
2009-01-01 00:00:00,2010-05-17 00:00:00,2009-02-26 00:00:00,531.0
2009-01-01 00:00:00,2011-05-16 00:00:00,2010-05-18 00:00:00,549.0
2009-01-01 00:00:00,2018-06-30 00:00:00,2011-05-17 00:00:00,545.0
2009-02-01 00:00:00,2009-03-24 00:00:00,2009-03-17 00:00:00,547.0
2009-02-01 00:00:00,2009-05-18 00:00:00,2009-03-25 00:00:00,564.0
2009-02-01 00:00:00,2010-05-17 00:00:00,2009-05-19 00:00:00,550.0
2009-02-01 00:00:00,2011-05-16 00:00:00,2010-05-18 00:00:00,566.0
2009-02-01 00:00:00,2018-06-30 00:00:00,2011-05-17 00:00:00,558.0
2009-03-01 00:00:00,2009-04-23 00:00:00,2009-04-16 00:00:00,513.0
2009-03-01 00:00:00,2009-05-18 00:00:00,2009-04-24 00:00:00,516.0
2009-03-01 00:00:00,2010-05-17 00:00:00,2009-05-19 00:00:00,511.0
2009-03-01 00:00:00,2011-05-16 00:00:00,2010-05-18 00:00:00,522.0
2009-03-01 00:00:00,2018-06-30 00:00:00,2011-05-17 00:00:00,513.0
2009-04-01 00:00:00,2009-05-26 00:00:00,2009-05-19 00:00:00,494.0
2009-04-01 00:00:00,2010-05-17 00:00:00,2009-05-27 00:00:00,498.0
2009-04-01 00:00:00,2011-05-16 00:00:00,2010-05-18 00:00:00,523.0
2009-04-01 00:00:00,2018-06-30 00:00:00,2011-05-17 00:00:00,521.0
2009-05-01 00:00:00,2010-05-17 00:00:00,2009-06-16 00:00:00,518.0
2009-05-01 00:00:00,2011-05-16 00:00:00,2010-05-18 00:00:00,550.0
2009-05-01 00:00:00,2018-06-30 00:00:00,2011-05-17 00:00:00,556.0
2009-06-01 00:00:00,2009-07-26 00:00:00,2009-07-17 00:00:00,563.0
2009-06-01 00:00:00,2010-05-17 00:00:00,2009-07-27 00:00:00,570.0
2009-06-01 00:00:00,2011-05-16 00:00:00,2010-05-18 00:00:00,600.0
2009-06-01 00:00:00,2018-06-30 00:00:00,2011-05-17 00:00:00,601.0
2009-07-01 00:00:00,2009-08-25 00:00:00,2009-08-18 00:00:00,560.0
2009-07-01 00:00:00,2010-05-17 00:00:00,2009-08-26 00:00:00,564.0
2009-07-01 00:00:00,2011-05-16 00:00:00,2010-05-18 00:00:00,587.0
2009-07-01 00:00:00,2018-06-30 00:00:00,2011-05-17 00:00:00,595.0
2009-08-01 00:00:00,2009-09-24 00:00:00,2009-09-17 00:00:00,579.0
2009-08-01 00:00:00,2010-05-17 00:00:00,2009-09-25 00:00:00,580.0
2009-08-01 00:00:00,2011-05-16 00:00:00,2010-05-18 00:00:00,610.0
2009-08-01 00:00:00,2018-06-30 00:00:00,2011-05-17 00:00:00,616.0
2009-09-01 00:00:00,2009-10-26 00:00:00,2009-10-20 00:00:00,573.0
2009-09-01 00:00:00,2010-05-17 00:00:00,2009-10-27 00:00:00,575.0
2009-09-01 00:00:00,2011-05-16 00:00:00,2010-05-18 00:00:00,605.0
2009-09-01 00:00:00,2018-06-30 00:00:00,2011-05-17 00:00:00,609.0
2009-10-01 00:00:00,2009-11-24 00:00:00,2009-11-18 00:00:00,552.0
2009-10-01 00:00:00,2010-05-17 00:00:00,2009-11-25 00:00:00,551.0
2009-10-01 00:00:00,2011-05-16 00:00:00,2010-05-18 00:00:00,576.0
2009-10-01 00:00:00,2018-06-30 00:00:00,2011-05-17 00:00:00,583.0
2009-11-01 00:00:00,2009-12-22 00:00:00,2009-12-16 00:00:00,584.0
2009-11-01 00:00:00,2010-05-17 00:00:00,2009-12-23 00:00:00,589.0
2009-11-01 00:00:00,2011-05-16 00:00:00,2010-05-18 00:00:00,621.0
2009-11-01 00:00:00,2018-06-30 00:00:00,2011-05-17 00:00:00,623.0
2009-12-01 00:00:00,2010-05-17 00:00:00,2010-01-20 00:00:00,653.0
2009-12-01 00:00:00,2011-05-16 00:00:00,2010-05-18 00:00:00,681.0
2009-12-01 00:00:00,2018-06-30 00:00:00,2011-05-17 00:00:00,664.0
2010-01-01 00:00:00,2010-02-24 00:00:00,2010-02-17 00:00:00,621.0
2010-01-01 00:00:00,2010-05-17 00:00:00,2010-02-25 00:00:00,622.0
2010-01-01 00:00:00,2011-05-16 00:00:00,2010-05-18 00:00:00,629.0
2010-01-01 00:00:00,2018-06-30 00:00:00,2011-05-17 00:00:00,636.0
2010-02-01 00:00:00,2010-03-23 00:00:00,2010-03-16 00:00:00,612.0
2010-02-01 00:00:00,2010-05-17 00:00:00,2010-03-24 00:00:00,637.0
2010-02-01 00:00:00,2011-05-16 00:00:00,2010-05-18 00:00:00,650.0
2010-02-01 00:00:00,2012-05-15 00:00:00,2011-05-17 00:00:00,655.0
2010-02-01 00:00:00,2018-06-30 00:00:00,2012-05-16 00:00:00,650.0
2010-03-01 00:00:00,2010-04-25 00:00:00,2010-04-16 00:00:00,685.0
2010-03-01 00:00:00,2010-05-17 00:00:00,2010-04-26 00:00:00,680.0
2010-03-01 00:00:00,2011-05-16 00:00:00,2010-05-18 00:00:00,685.0
2010-03-01 00:00:00,2012-05-15 00:00:00,2011-05-17 00:00:00,688.0
2010-03-01 00:00:00,2018-06-30 00:00:00,2012-05-16 00:00:00,687.0
2010-04-01 00:00:00,2010-05-25 00:00:00,2010-05-18 00:00:00,606.0
2010-04-01 00:00:00,2011-05-16 00:00:00,2010-05-26 00:00:00,610.0
2010-04-01 00:00:00,2012-05-15 00:00:00,2011-05-17 00:00:00,632.0
2010-04-01 00:00:00,2018-06-30 00:00:00,2012-05-16 00:00:00,637.0
2010-05-01 00:00:00,2011-05-16 00:00:00,2010-06-16 00:00:00,574.0
2010-05-01 00:00:00,2012-05-15 00:00:00,2011-05-17 00:00:00,582.0
2010-05-01 00:00:00,2018-06-30 00:00:00,2012-05-16 00:00:00,575.0
2010-06-01 00:00:00,2010-07-26 00:00:00,2010-07-20 00:00:00,586.0
2010-06-01 00:00:00,2011-05-16 00:00:00,2010-07-27 00:00:00,583.0
2010-06-01 00:00:00,2012-05-15 00:00:00,2011-05-17 00:00:00,585.0
2010-06-01 00:00:00,2018-06-30 00:00:00,2012-05-16 00:00:00,587.0
2010-07-01 00:00:00,2010-08-24 00:00:00,2010-08-17 00:00:00,565.0
2010-07-01 00:00:00,2011-05-16 00:00:00,2010-08-25 00:00:00,559.0
2010-07-01 00:00:00,2012-05-15 00:00:00,2011-05-17 00:00:00,575.0
2010-07-01 00:00:00,2018-06-30 00:00:00,2012-05-16 00:00:00,579.0
2010-08-01 00:00:00,2010-09-26 00:00:00,2010-09-21 00:00:00,569.0
2010-08-01 00:00:00,2011-05-16 00:00:00,2010-09-27 00:00:00,571.0
2010-08-01 00:00:00,2012-05-15 00:00:00,2011-05-17 00:00:00,575.0
2010-08-01 00:00:00,2018-06-30 00:00:00,2012-05-16 00:00:00,580.0
2010-09-01 00:00:00,2010-10-26 00:00:00,2010-10-19 00:00:00,539.0
2010-09-01 00:00:00,2011-05-16 00:00:00,2010-10-27 00:00:00,547.0
2010-09-01 00:00:00,2012-05-15 00:00:00,2011-05-17 00:00:00,562.0
2010-09-01 00:00:00,2018-06-30 00:00:00,2012-05-16 00:00:00,563.0
2010-10-01 00:00:00,2010-11-23 00:00:00,2010-11-17 00:00:00,550.0
2010-10-01 00:00:00,2011-05-16 00:00:00,2010-11-24 00:00:00,552.0
2010-10-01 00:00:00,2012-05-15 00:00:00,2011-05-17 00:00:00,555.0
2010-10-01 00:00:00,2018-06-30 00:00:00,2012-05-16 00:00:00,558.0
2010-11-01 00:00:00,2010-12-22 00:00:00,2010-12-16 00:00:00,530.0
2010-11-01 00:00:00,2011-05-16 00:00:00,2010-12-23 00:00:00,544.0
2010-11-01 00:00:00,2012-05-15 00:00:00,2011-05-17 00:00:00,564.0
2010-11-01 00:00:00,2018-06-30 00:00:00,2012-05-16 00:00:00,560.0
2010-12-01 00:00:00,2011-01-26 00:00:00,2011-01-19 00:00:00,635.0
2010-12-01 00:00:00,2011-05-16 00:00:00,2011-01-27 00:00:00,627.0
2010-12-01 00:00:00,2012-05-15 00:00:00,2011-05-17 00:00:00,630.0
2010-12-01 00:00:00,2018-06-30 00:00:00,2012-05-16 00:00:00,632.0
2011-01-01 00:00:00,2011-02-24 00:00:00,2011-02-16 00:00:00,562.0
2011-01-01 00:00:00,2011-05-16 00:00:00,2011-02-25 00:00:00,563.0
2011-01-01 00:00:00,2012-05-15 00:00:00,2011-05-17 00:00:00,568.0
2011-01-01 00:00:00,2013-05-15 00:00:00,2012-05-16 00:00:00,566.0
2011-01-01 00:00:00,2018-06-30 00:00:00,2013-05-16 00:00:00,576.0
2011-02-01 00:00:00,2011-03-23 00:00:00,2011-03-16 00:00:00,517.0
2011-02-01 00:00:00,2012-05-15 00:00:00,2011-03-24 00:00:00,534.0
2011-02-01 00:00:00,2013-05-15 00:00:00,2012-05-16 00:00:00,536.0
2011-02-01 00:00:00,2018-06-30 00:00:00,2013-05-16 00:00:00,542.0
2011-03-01 00:00:00,2011-04-25 00:00:00,2011-04-19 00:00:00,594.0
2011-03-01 00:00:00,2011-05-16 00:00:00,2011-04-26 00:00:00,585.0
2011-03-01 00:00:00,2012-05-15 00:00:00,2011-05-17 00:00:00,574.0
2011-03-01 00:00:00,2013-05-15 00:00:00,2012-05-16 00:00:00,590.0
2011-03-01 00:00:00,2018-06-30 00:00:00,2013-05-16 00:00:00,583.0
2011-04-01 00:00:00,2011-05-24 00:00:00,2011-05-17 00:00:00,551.0
2011-04-01 00:00:00,2012-05-15 00:00:00,2011-05-25 00:00:00,563.0
2011-04-01 00:00:00,2013-05-15 00:00:00,2012-05-16 00:00:00,578.0
2011-04-01 00:00:00,2018-06-30 00:00:00,2013-05-16 00:00:00,581.0
2011-05-01 00:00:00,2011-06-23 00:00:00,2011-06-16 00:00:00,612.0
2011-05-01 00:00:00,2012-05-15 00:00:00,2011-06-24 00:00:00,609.0
2011-05-01 00:00:00,2013-05-15 00:00:00,2012-05-16 00:00:00,624.0
2011-05-01 00:00:00,2018-06-30 00:00:00,2013-05-16 00:00:00,618.0
2011-06-01 00:00:00,2011-07-26 00:00:00,2011-07-19 00:00:00,624.0
2011-06-01 00:00:00,2012-05-15 00:00:00,2011-07-27 00:00:00,617.0
2011-06-01 00:00:00,2013-05-15 00:00:00,2012-05-16 00:00:00,633.0
2011-06-01 00:00:00,2018-06-30 00:00:00,2013-05-16 00:00:00,636.0
2011-07-01 00:00:00,2011-08-23 00:00:00,2011-08-16 00:00:00,597.0
2011-07-01 00:00:00,2012-05-15 00:00:00,2011-08-24 00:00:00,601.0
2011-07-01 00:00:00,2013-05-15 00:00:00,2012-05-16 00:00:00,627.0
2011-07-01 00:00:00,2018-06-30 00:00:00,2013-05-16 00:00:00,621.0
2011-08-01 00:00:00,2011-09-26 00:00:00,2011-09-20 00:00:00,620.0
2011-08-01 00:00:00,2012-05-15 00:00:00,2011-09-27 00:00:00,625.0
2011-08-01 00:00:00,2013-05-15 00:00:00,2012-05-16 00:00:00,645.0
2011-08-01 00:00:00,2018-06-30 00:00:00,2013-05-16 00:00:00,647.0
2011-09-01 00:00:00,2011-10-26 00:00:00,2011-10-19 00:00:00,594.0
2011-09-01 00:00:00,2012-05-15 00:00:00,2011-10-27 00:00:00,589.0
2011-09-01 00:00:00,2013-05-15 00:00:00,2012-05-16 00:00:00,616.0
2011-09-01 00:00:00,2018-06-30 00:00:00,2013-05-16 00:00:00,610.0
2011-10-01 00:00:00,2011-11-27 00:00:00,2011-11-17 00:00:00,653.0
2011-10-01 00:00:00,2012-05-15 00:00:00,2011-11-28 00:00:00,644.0
2011-10-01 00:00:00,2013-05-15 00:00:00,2012-05-16 00:00:00,667.0
2011-10-01 00:00:00,2018-06-30 00:00:00,2013-05-16 00:00:00,671.0
2011-11-01 00:00:00,2011-12-22 00:00:00,2011-12-20 00:00:00,681.0
2011-11-01 00:00:00,2012-05-15 00:00:00,2011-12-23 00:00:00,680.0
2011-11-01 00:00:00,2013-05-15 00:00:00,2012-05-16 00:00:00,709.0
2011-11-01 00:00:00,2018-06-30 00:00:00,2013-05-16 00:00:00,706.0
2011-12-01 00:00:00,2012-01-26 00:00:00,2012-01-19 00:00:00,679.0
2011-12-01 00:00:00,2012-05-15 00:00:00,2012-01-27 00:00:00,671.0
2011-12-01 00:00:00,2013-05-15 00:00:00,2012-05-16 00:00:00,701.0
2011-12-01 00:00:00,2018-06-30 00:00:00,2013-05-16 00:00:00,697.0
2012-01-01 00:00:00,2012-02-26 00:00:00,2012-02-16 00:00:00,676.0
2012-01-01 00:00:00,2012-05-15 00:00:00,2012-02-27 00:00:00,682.0
2012-01-01 00:00:00,2013-05-15 00:00:00,2012-05-16 00:00:00,684.0
2012-01-01 00:00:00,2014-05-15 00:00:00,2013-05-16 00:00:00,714.0
2012-01-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,715.0
2012-01-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,714.0
2012-01-01 00:00:00,2018-05-15 00:00:00,2015-03-17 00:00:00,715.0
2012-01-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,712.0
2012-02-01 00:00:00,2012-03-25 00:00:00,2012-03-20 00:00:00,717.0
2012-02-01 00:00:00,2012-05-15 00:00:00,2012-03-26 00:00:00,715.0
2012-02-01 00:00:00,2013-05-15 00:00:00,2012-05-16 00:00:00,707.0
2012-02-01 00:00:00,2014-05-15 00:00:00,2013-05-16 00:00:00,739.0
2012-02-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,733.0
2012-02-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,739.0
2012-02-01 00:00:00,2018-05-15 00:00:00,2015-03-17 00:00:00,733.0
2012-02-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,738.0
2012-03-01 00:00:00,2012-04-24 00:00:00,2012-04-17 00:00:00,747.0
2012-03-01 00:00:00,2012-05-15 00:00:00,2012-04-25 00:00:00,764.0
2012-03-01 00:00:00,2013-05-15 00:00:00,2012-05-16 00:00:00,769.0
2012-03-01 00:00:00,2014-05-15 00:00:00,2013-05-16 00:00:00,785.0
2012-03-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,797.0
2012-03-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,785.0
2012-03-01 00:00:00,2018-05-15 00:00:00,2015-03-17 00:00:00,797.0
2012-03-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,806.0
2012-04-01 00:00:00,2012-05-23 00:00:00,2012-05-16 00:00:00,715.0
2012-04-01 00:00:00,2013-05-15 00:00:00,2012-05-24 00:00:00,723.0
2012-04-01 00:00:00,2014-05-15 00:00:00,2013-05-16 00:00:00,749.0
2012-04-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,747.0
2012-04-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,749.0
2012-04-01 00:00:00,2018-05-15 00:00:00,2015-03-17 00:00:00,747.0
2012-04-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,732.0
2012-05-01 00:00:00,2012-06-25 00:00:00,2012-06-19 00:00:00,780.0
2012-05-01 00:00:00,2013-05-15 00:00:00,2012-06-26 00:00:00,784.0
2012-05-01 00:00:00,2014-05-15 00:00:00,2013-05-16 00:00:00,806.0
2012-05-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,807.0
2012-05-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,806.0
2012-05-01 00:00:00,2018-05-15 00:00:00,2015-03-17 00:00:00,807.0
2012-05-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,796.0
2012-06-01 00:00:00,2012-07-25 00:00:00,2012-07-18 00:00:00,755.0
2012-06-01 00:00:00,2013-05-15 00:00:00,2012-07-26 00:00:00,760.0
