date,realtime_end,realtime_start,EMP
1999-06-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,128955.0
1999-06-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,129092.0
1999-06-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,129091.0
1999-06-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,129093.0
1999-06-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,129089.0
1999-07-01 00:00:00,1999-09-02 00:00:00,1999-08-06 00:00:00,128745.0
1999-07-01 00:00:00,1999-10-07 00:00:00,1999-09-03 00:00:00,128781.0
1999-07-01 00:00:00,2000-06-01 00:00:00,1999-10-08 00:00:00,128816.0
1999-07-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,128898.0
1999-07-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,129018.0
1999-07-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,129009.0
1999-07-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,129166.0
1999-07-01 00:00:00,2008-01-31 00:00:00,2004-02-06 00:00:00,129145.0
1999-07-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,129142.0
1999-07-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,129140.0
1999-07-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,129248.0
1999-07-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,129411.0
1999-07-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,129417.0
1999-07-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,129414.0
1999-07-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,129417.0
1999-08-01 00:00:00,1999-10-07 00:00:00,1999-09-03 00:00:00,128905.0
1999-08-01 00:00:00,1999-11-04 00:00:00,1999-10-08 00:00:00,128919.0
1999-08-01 00:00:00,2000-06-01 00:00:00,1999-11-05 00:00:00,128945.0
1999-08-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,129057.0
1999-08-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,129224.0
1999-08-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,129213.0
1999-08-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,129336.0
1999-08-01 00:00:00,2008-01-31 00:00:00,2004-02-06 00:00:00,129338.0
1999-08-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,129334.0
1999-08-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,129333.0
1999-08-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,129439.0
1999-08-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,129578.0
1999-08-01 00:00:00,2017-02-02 00:00:00,2015-02-06 00:00:00,129577.0
1999-08-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,129576.0
1999-08-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,129571.0
1999-09-01 00:00:00,1999-11-04 00:00:00,1999-10-08 00:00:00,128911.0
1999-09-01 00:00:00,1999-12-02 00:00:00,1999-11-05 00:00:00,128986.0
1999-09-01 00:00:00,2000-06-01 00:00:00,1999-12-03 00:00:00,129048.0
1999-09-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,129265.0
1999-09-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,129410.0
1999-09-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,129448.0
1999-09-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,129548.0
1999-09-01 00:00:00,2008-01-31 00:00:00,2004-02-06 00:00:00,129525.0
1999-09-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,129536.0
1999-09-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,129537.0
1999-09-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,129642.0
1999-09-01 00:00:00,2017-02-02 00:00:00,2014-02-07 00:00:00,129791.0
1999-09-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,129792.0
1999-09-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,129796.0
1999-10-01 00:00:00,1999-12-02 00:00:00,1999-11-05 00:00:00,129296.0
1999-10-01 00:00:00,2000-01-06 00:00:00,1999-12-03 00:00:00,129311.0
1999-10-01 00:00:00,2000-06-01 00:00:00,2000-01-07 00:00:00,129332.0
1999-10-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,129523.0
1999-10-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,129863.0
1999-10-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,129801.0
1999-10-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,129952.0
1999-10-01 00:00:00,2008-01-31 00:00:00,2004-02-06 00:00:00,129947.0
1999-10-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,129944.0
1999-10-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,129942.0
1999-10-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,130045.0
1999-10-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,130192.0
1999-10-01 00:00:00,2017-02-02 00:00:00,2015-02-06 00:00:00,130191.0
1999-10-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,130189.0
1999-10-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,130190.0
1999-11-01 00:00:00,2000-01-06 00:00:00,1999-12-03 00:00:00,129545.0
1999-11-01 00:00:00,2000-02-03 00:00:00,2000-01-07 00:00:00,129554.0
1999-11-01 00:00:00,2000-06-01 00:00:00,2000-02-04 00:00:00,129589.0
1999-11-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,129788.0
1999-11-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,130093.0
1999-11-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,130130.0
1999-11-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,130251.0
1999-11-01 00:00:00,2008-01-31 00:00:00,2004-02-06 00:00:00,130242.0
1999-11-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,130238.0
1999-11-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,130235.0
1999-11-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,130336.0
1999-11-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,130483.0
1999-11-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,130484.0
1999-11-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,130482.0
1999-11-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,130479.0
1999-12-01 00:00:00,2000-02-03 00:00:00,2000-01-07 00:00:00,129869.0
1999-12-01 00:00:00,2000-03-02 00:00:00,2000-02-04 00:00:00,129905.0
1999-12-01 00:00:00,2000-06-01 00:00:00,2000-03-03 00:00:00,129898.0
1999-12-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,130038.0
1999-12-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,130365.0
1999-12-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,130406.0
1999-12-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,130509.0
1999-12-01 00:00:00,2008-01-31 00:00:00,2004-02-06 00:00:00,130536.0
1999-12-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,130532.0
1999-12-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,130533.0
1999-12-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,130636.0
1999-12-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,130778.0
1999-12-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,130780.0
1999-12-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,130781.0
1999-12-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,130789.0
2000-01-01 00:00:00,2000-03-02 00:00:00,2000-02-04 00:00:00,130292.0
2000-01-01 00:00:00,2000-04-06 00:00:00,2000-03-03 00:00:00,130282.0
2000-01-01 00:00:00,2000-06-01 00:00:00,2000-04-07 00:00:00,130292.0
2000-01-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,130387.0
2000-01-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,130668.0
2000-01-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,130728.0
2000-01-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,130760.0
2000-01-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,130730.0
2000-01-01 00:00:00,2013-01-31 00:00:00,2005-02-04 00:00:00,130781.0
2000-01-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,130869.0
2000-01-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,131008.0
2000-01-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,131009.0
2000-01-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,131010.0
2000-01-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,131009.0
2000-01-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,131007.0
2000-02-01 00:00:00,2000-04-06 00:00:00,2000-03-03 00:00:00,130325.0
2000-02-01 00:00:00,2000-05-04 00:00:00,2000-04-07 00:00:00,130299.0
2000-02-01 00:00:00,2000-06-01 00:00:00,2000-05-05 00:00:00,130319.0
2000-02-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,130482.0
2000-02-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,130843.0
2000-02-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,130859.0
2000-02-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,130885.0
2000-02-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,130876.0
2000-02-01 00:00:00,2008-01-31 00:00:00,2005-02-04 00:00:00,130901.0
2000-02-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,130902.0
2000-02-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,130903.0
2000-02-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,130999.0
2000-02-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,131138.0
2000-02-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,131139.0
2000-02-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,131140.0
2000-02-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,131138.0
2000-03-01 00:00:00,2000-05-04 00:00:00,2000-04-07 00:00:00,130715.0
2000-03-01 00:00:00,2000-06-01 00:00:00,2000-05-05 00:00:00,130777.0
2000-03-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,131009.0
2000-03-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,131441.0
2000-03-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,131397.0
2000-03-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,131380.0
2000-03-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,131369.0
2000-03-01 00:00:00,2008-01-31 00:00:00,2005-02-04 00:00:00,131377.0
2000-03-01 00:00:00,2013-01-31 00:00:00,2008-02-01 00:00:00,131374.0
2000-03-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,131470.0
2000-03-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,131606.0
2000-03-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,131608.0
2000-03-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,131605.0
2000-04-01 00:00:00,2000-06-01 00:00:00,2000-05-05 00:00:00,131117.0
2000-04-01 00:00:00,2000-07-06 00:00:00,2000-06-02 00:00:00,131423.0
2000-04-01 00:00:00,2001-05-31 00:00:00,2000-07-07 00:00:00,131419.0
2000-04-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,131683.0
2000-04-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,131645.0
2000-04-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,131674.0
2000-04-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,131677.0
2000-04-01 00:00:00,2008-01-31 00:00:00,2005-02-04 00:00:00,131662.0
2000-04-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,131660.0
2000-04-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,131662.0
2000-04-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,131757.0
2000-04-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,131893.0
2000-04-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,131895.0
2000-04-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,131898.0
2000-05-01 00:00:00,2000-07-06 00:00:00,2000-06-02 00:00:00,131654.0
2000-05-01 00:00:00,2001-05-31 00:00:00,2000-07-07 00:00:00,131590.0
2000-05-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,131909.0
2000-05-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,131887.0
2000-05-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,131905.0
2000-05-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,131908.0
2000-05-01 00:00:00,2008-01-31 00:00:00,2005-02-04 00:00:00,131882.0
2000-05-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,131885.0
2000-05-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,131886.0
2000-05-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,131982.0
2000-05-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,132119.0
2000-05-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,132122.0
2000-05-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,132121.0
2000-05-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,132117.0
2000-06-01 00:00:00,2000-08-03 00:00:00,2000-07-07 00:00:00,131601.0
2000-06-01 00:00:00,2000-08-31 00:00:00,2000-08-04 00:00:00,131620.0
2000-06-01 00:00:00,2001-05-31 00:00:00,2000-09-01 00:00:00,131647.0
2000-06-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,131969.0
2000-06-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,131925.0
2000-06-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,131871.0
2000-06-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,131883.0
2000-06-01 00:00:00,2013-01-31 00:00:00,2005-02-04 00:00:00,131839.0
2000-06-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,131936.0
2000-06-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,132074.0
2000-06-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,132072.0
2000-06-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,132075.0
2000-06-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,132077.0
2000-06-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,132081.0
2000-07-01 00:00:00,2000-08-31 00:00:00,2000-08-04 00:00:00,131512.0
2000-07-01 00:00:00,2000-10-05 00:00:00,2000-09-01 00:00:00,131596.0
2000-07-01 00:00:00,2001-05-31 00:00:00,2000-10-06 00:00:00,131607.0
2000-07-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,131899.0
2000-07-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,131827.0
2000-07-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,131953.0
2000-07-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,132043.0
2000-07-01 00:00:00,2008-01-31 00:00:00,2005-02-04 00:00:00,132015.0
2000-07-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,132002.0
2000-07-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,132004.0
2000-07-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,132102.0
2000-07-01 00:00:00,2017-02-02 00:00:00,2014-02-07 00:00:00,132251.0
2000-07-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,132253.0
2000-07-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,132254.0
2000-08-01 00:00:00,2000-10-05 00:00:00,2000-09-01 00:00:00,131491.0
2000-08-01 00:00:00,2000-11-02 00:00:00,2000-10-06 00:00:00,131516.0
2000-08-01 00:00:00,2001-05-31 00:00:00,2000-11-03 00:00:00,131528.0
2000-08-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,131837.0
2000-08-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,131777.0
2000-08-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,132001.0
2000-08-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,132015.0
2000-08-01 00:00:00,2008-01-31 00:00:00,2005-02-04 00:00:00,132004.0
2000-08-01 00:00:00,2013-01-31 00:00:00,2008-02-01 00:00:00,132005.0
2000-08-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,132104.0
2000-08-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,132237.0
2000-08-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,132236.0
2000-08-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,132241.0
2000-08-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,132240.0
2000-08-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,132239.0
2000-09-01 00:00:00,2000-11-02 00:00:00,2000-10-06 00:00:00,131768.0
2000-09-01 00:00:00,2001-05-31 00:00:00,2000-11-03 00:00:00,131723.0
2000-09-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,132046.0
2000-09-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,132023.0
2000-09-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,132129.0
2000-09-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,132104.0
2000-09-01 00:00:00,2008-01-31 00:00:00,2005-02-04 00:00:00,132122.0
2000-09-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,132127.0
2000-09-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,132130.0
2000-09-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,132231.0
2000-09-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,132371.0
2000-09-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,132377.0
2000-09-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,132375.0
2000-09-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,132383.0
2000-10-01 00:00:00,2000-12-07 00:00:00,2000-11-03 00:00:00,131860.0
2000-10-01 00:00:00,2001-01-04 00:00:00,2000-12-08 00:00:00,131800.0
2000-10-01 00:00:00,2001-05-31 00:00:00,2001-01-05 00:00:00,131789.0
2000-10-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,132145.0
2000-10-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,132018.0
2000-10-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,132137.0
2000-10-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,132134.0
2000-10-01 00:00:00,2008-01-31 00:00:00,2005-02-04 00:00:00,132110.0
2000-10-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,132116.0
2000-10-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,132118.0
2000-10-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,132219.0
2000-10-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,132357.0
2000-10-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,132356.0
2000-10-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,132363.0
2000-10-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,132361.0
2000-10-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,132368.0
2000-11-01 00:00:00,2001-01-04 00:00:00,2000-12-08 00:00:00,131894.0
2000-11-01 00:00:00,2001-02-01 00:00:00,2001-01-05 00:00:00,131848.0
2000-11-01 00:00:00,2001-05-31 00:00:00,2001-02-02 00:00:00,131842.0
2000-11-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,132279.0
2000-11-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,132217.0
2000-11-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,132345.0
2000-11-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,132317.0
2000-11-01 00:00:00,2008-01-31 00:00:00,2005-02-04 00:00:00,132326.0
2000-11-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,132347.0
2000-11-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,132345.0
2000-11-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,132442.0
2000-11-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,132582.0
2000-11-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,132581.0
2000-11-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,132589.0
2000-11-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,132590.0
2000-12-01 00:00:00,2001-02-01 00:00:00,2001-01-05 00:00:00,131953.0
2000-12-01 00:00:00,2001-03-08 00:00:00,2001-02-02 00:00:00,131861.0
2000-12-01 00:00:00,2001-05-31 00:00:00,2001-03-09 00:00:00,131878.0
2000-12-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,132367.0
2000-12-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,132319.0
2000-12-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,132445.0
2000-12-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,132441.0
2000-12-01 00:00:00,2008-01-31 00:00:00,2005-02-04 00:00:00,132484.0
2000-12-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,132485.0
2000-12-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,132481.0
2000-12-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,132580.0
2000-12-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,132724.0
2000-12-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,132723.0
2000-12-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,132731.0
2000-12-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,132727.0
2001-01-01 00:00:00,2001-03-08 00:00:00,2001-02-02 00:00:00,132129.0
2001-01-01 00:00:00,2001-04-05 00:00:00,2001-03-09 00:00:00,132102.0
2001-01-01 00:00:00,2001-05-31 00:00:00,2001-04-06 00:00:00,132167.0
2001-01-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,132428.0
2001-01-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,132382.0
2001-01-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,132436.0
2001-01-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,132388.0
2001-01-01 00:00:00,2006-02-02 00:00:00,2005-02-04 00:00:00,132454.0
2001-01-01 00:00:00,2008-01-31 00:00:00,2006-02-03 00:00:00,132471.0
2001-01-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,132469.0
2001-01-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,132466.0
2001-01-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,132548.0
2001-01-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,132694.0
2001-01-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,132696.0
2001-01-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,132705.0
2001-01-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,132706.0
2001-01-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,132702.0
2001-02-01 00:00:00,2001-04-05 00:00:00,2001-03-09 00:00:00,132237.0
2001-02-01 00:00:00,2001-05-03 00:00:00,2001-04-06 00:00:00,132307.0
2001-02-01 00:00:00,2001-05-31 00:00:00,2001-05-04 00:00:00,132303.0
2001-02-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,132595.0
2001-02-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,132457.0
2001-02-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,132560.0
2001-02-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,132492.0
2001-02-01 00:00:00,2006-02-02 00:00:00,2005-02-04 00:00:00,132546.0
2001-02-01 00:00:00,2008-01-31 00:00:00,2006-02-03 00:00:00,132551.0
2001-02-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,132530.0
2001-02-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,132529.0
2001-02-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,132617.0
2001-02-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,132766.0
2001-02-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,132767.0
2001-02-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,132777.0
2001-02-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,132778.0
2001-02-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,132776.0
2001-03-01 00:00:00,2001-05-03 00:00:00,2001-04-06 00:00:00,132221.0
2001-03-01 00:00:00,2001-05-31 00:00:00,2001-05-04 00:00:00,132250.0
2001-03-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,132654.0
2001-03-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,132461.0
2001-03-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,132527.0
2001-03-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,132507.0
2001-03-01 00:00:00,2006-02-02 00:00:00,2005-02-04 00:00:00,132511.0
2001-03-01 00:00:00,2008-01-31 00:00:00,2006-02-03 00:00:00,132504.0
2001-03-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,132500.0
2001-03-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,132501.0
2001-03-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,132588.0
2001-03-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,132741.0
2001-03-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,132742.0
2001-03-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,132752.0
